Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
PBMC5_NK	-963529.5	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.304800547458	9.11321354346212	11.6521920414199	0.0626973057245219	2.61053415503408e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-943865.632653061	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.3082755028741	9.11628665196485	11.6561213901991	0.0626973070311549	2.46292544279099e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-924201.765306122	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.3117927853113	9.11939719273853	11.6600986008009	0.0626973083537034	2.32205895414787e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-904537.897959184	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.31515243109	9.12236832608182	11.6638975618214	0.0626973096169783	2.19507352836087e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-884874.030612245	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.318073901697	9.12495195520917	11.6672010508619	0.0626973107154931	2.09033712721775e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-865210.163265306	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.3208768665219	9.12743078265888	11.6703705380362	0.062697311769448	1.9945736699387e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-845546.295918367	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.3244428358574	9.13058438007599	11.6744028020252	0.0626973131103035	1.87908847024295e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-825882.428571429	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.3271289558156	9.13295987468248	11.6774401654483	0.062697314120323	1.79655681986172e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-806218.56122449	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.3304584761051	9.13590436620849	11.6812050617843	0.0626973153722703	1.69929539775732e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
PBMC5_NK	-786554.693877551	NK	194	176	699	0.277539341917024	0.251788268955651	0.907216494845361	ABC_distanceToTSS	10.3351555441546	9.14005826099947	11.6865163297317	0.0626973171384351	1.57101637769588e-123	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_NK)	#96a0b3
