group1	group2	p	p_adjust	significant
scE2G (Multiome) (K562)	scE2G (scATAC) (K562)	0.715976778617757	1	FALSE
scE2G (Multiome) (K562)	Kendall correlation (access. at E x expr. at G) (K562)	6.99281703411641e-16	3.14676766535238e-14	TRUE
scE2G (Multiome) (K562)	In element (ABC (A=scATAC)) & distance to TSS (K562)	0.295151773038878	1	FALSE
scE2G (Multiome) (K562)	STARE (gABC, power law) (K562)	0.695000263937723	1	FALSE
scE2G (Multiome) (K562)	SCENT (FDR) (K562)	6.7725253352871e-08	3.04763640087919e-06	TRUE
scE2G (Multiome) (K562)	SnapATAC (p-value) (K562)	3.43054247018899e-15	1.54374411158505e-13	TRUE
scE2G (Multiome) (K562)	FigR (p-value) (K562)	3.3462129980546e-15	1.50579584912457e-13	TRUE
scE2G (Multiome) (K562)	SCENIC+ (importance) (K562)	4.07462644548476e-14	1.83358190046814e-12	TRUE
scE2G (Multiome) (K562)	DIRECTNET (high-confidence) (K562)	1.85276463964245e-16	8.33744087839101e-15	TRUE
scE2G (scATAC) (K562)	Kendall correlation (access. at E x expr. at G) (K562)	1.87803330636395e-16	8.45114987863778e-15	TRUE
scE2G (scATAC) (K562)	In element (ABC (A=scATAC)) & distance to TSS (K562)	0.511982807781646	1	FALSE
scE2G (scATAC) (K562)	STARE (gABC, power law) (K562)	0.45376008178551	1	FALSE
scE2G (scATAC) (K562)	SCENT (FDR) (K562)	1.60280020055347e-08	7.21260090249064e-07	TRUE
scE2G (scATAC) (K562)	SnapATAC (p-value) (K562)	8.89419202841801e-16	4.0023864127881e-14	TRUE
scE2G (scATAC) (K562)	FigR (p-value) (K562)	8.65929500244056e-16	3.89668275109825e-14	TRUE
scE2G (scATAC) (K562)	SCENIC+ (importance) (K562)	1.00368053147232e-14	4.51656239162545e-13	TRUE
scE2G (scATAC) (K562)	DIRECTNET (high-confidence) (K562)	5.02943133986715e-17	2.26324410294022e-15	TRUE
Kendall correlation (access. at E x expr. at G) (K562)	In element (ABC (A=scATAC)) & distance to TSS (K562)	2.27859130387811e-21	1.02536608674515e-19	TRUE
Kendall correlation (access. at E x expr. at G) (K562)	STARE (gABC, power law) (K562)	1.75035516568175e-14	7.8765982455679e-13	TRUE
Kendall correlation (access. at E x expr. at G) (K562)	SCENT (FDR) (K562)	0.00121922895550906	0.0548653029979076	FALSE
Kendall correlation (access. at E x expr. at G) (K562)	SnapATAC (p-value) (K562)	0.835776536845351	1	FALSE
Kendall correlation (access. at E x expr. at G) (K562)	FigR (p-value) (K562)	0.863205415564503	1	FALSE
Kendall correlation (access. at E x expr. at G) (K562)	SCENIC+ (importance) (K562)	0.660168360755921	1	FALSE
Kendall correlation (access. at E x expr. at G) (K562)	DIRECTNET (high-confidence) (K562)	0.697222149734563	1	FALSE
In element (ABC (A=scATAC)) & distance to TSS (K562)	STARE (gABC, power law) (K562)	0.147177544807004	1	FALSE
In element (ABC (A=scATAC)) & distance to TSS (K562)	SCENT (FDR) (K562)	2.029087760189e-11	9.1308949208505e-10	TRUE
In element (ABC (A=scATAC)) & distance to TSS (K562)	SnapATAC (p-value) (K562)	1.68416201160398e-20	7.57872905221789e-19	TRUE
In element (ABC (A=scATAC)) & distance to TSS (K562)	FigR (p-value) (K562)	1.69208907514891e-20	7.61440083817009e-19	TRUE
In element (ABC (A=scATAC)) & distance to TSS (K562)	SCENIC+ (importance) (K562)	4.20218098797322e-19	1.89098144458795e-17	TRUE
In element (ABC (A=scATAC)) & distance to TSS (K562)	DIRECTNET (high-confidence) (K562)	5.61752706028975e-22	2.52788717713039e-20	TRUE
STARE (gABC, power law) (K562)	SCENT (FDR) (K562)	6.21135752211603e-07	2.79511088495221e-05	TRUE
STARE (gABC, power law) (K562)	SnapATAC (p-value) (K562)	7.92983290625058e-14	3.56842480781276e-12	TRUE
STARE (gABC, power law) (K562)	FigR (p-value) (K562)	7.69745822860392e-14	3.46385620287176e-12	TRUE
STARE (gABC, power law) (K562)	SCENIC+ (importance) (K562)	8.13917271140084e-13	3.66262772013038e-11	TRUE
STARE (gABC, power law) (K562)	DIRECTNET (high-confidence) (K562)	4.73357487117097e-15	2.13010869202694e-13	TRUE
SCENT (FDR) (K562)	SnapATAC (p-value) (K562)	0.00265807334060731	0.119613300327329	FALSE
SCENT (FDR) (K562)	FigR (p-value) (K562)	0.0025173467805067	0.113280605122802	FALSE
SCENT (FDR) (K562)	SCENIC+ (importance) (K562)	0.00732155164017298	0.329469823807784	FALSE
SCENT (FDR) (K562)	DIRECTNET (high-confidence) (K562)	0.000449331081171639	0.0202198986527238	TRUE
SnapATAC (p-value) (K562)	FigR (p-value) (K562)	0.973502878122523	1	FALSE
SnapATAC (p-value) (K562)	SCENIC+ (importance) (K562)	0.812017822619148	1	FALSE
SnapATAC (p-value) (K562)	DIRECTNET (high-confidence) (K562)	0.559222345695392	1	FALSE
FigR (p-value) (K562)	SCENIC+ (importance) (K562)	0.78839479122501	1	FALSE
FigR (p-value) (K562)	DIRECTNET (high-confidence) (K562)	0.583764188399417	1	FALSE
SCENIC+ (importance) (K562)	DIRECTNET (high-confidence) (K562)	0.426784664050022	1	FALSE
