group1	group2	p	p_adjust	significant
scE2G (Multiome) (all_matches)	scE2G (scATAC) (all_matches)	0.0292745225620504	1	FALSE
scE2G (Multiome) (all_matches)	Kendall correlation (access. at E x expr. at G) (all_matches)	7.98021087518237e-113	4.3891159813503e-111	TRUE
scE2G (Multiome) (all_matches)	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	0.0237492220752884	1	FALSE
scE2G (Multiome) (all_matches)	STARE (gABC, power law) (all_matches)	0.00014321077746379	0.00787659276050848	TRUE
scE2G (Multiome) (all_matches)	SCENT (FDR) (all_matches)	1.01032601015696e-35	5.55679305586326e-34	TRUE
scE2G (Multiome) (all_matches)	SnapATAC (p-value) (all_matches)	8.77329909037272e-79	4.825314499705e-77	TRUE
scE2G (Multiome) (all_matches)	Cicero (co-accessibility) (all_matches)	1.97361211725761e-80	1.08548666449169e-78	TRUE
scE2G (Multiome) (all_matches)	FigR (p-value) (all_matches)	1.71513186338403e-78	9.43322524861217e-77	TRUE
scE2G (Multiome) (all_matches)	SCENIC+ (importance) (all_matches)	4.18642567024023e-54	2.30253411863212e-52	TRUE
scE2G (Multiome) (all_matches)	DIRECTNET (high-confidence) (all_matches)	1.80132638475411e-92	9.90729511614762e-91	TRUE
scE2G (scATAC) (all_matches)	Kendall correlation (access. at E x expr. at G) (all_matches)	2.42058631461886e-84	1.33132247304037e-82	TRUE
scE2G (scATAC) (all_matches)	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	0.928263318644787	1	FALSE
scE2G (scATAC) (all_matches)	STARE (gABC, power law) (all_matches)	0.11074738141396	1	FALSE
scE2G (scATAC) (all_matches)	SCENT (FDR) (all_matches)	7.30282418546808e-22	4.01655330200745e-20	TRUE
scE2G (scATAC) (all_matches)	SnapATAC (p-value) (all_matches)	1.02769296976123e-56	5.65231133368675e-55	TRUE
scE2G (scATAC) (all_matches)	Cicero (co-accessibility) (all_matches)	3.12405494170377e-59	1.71823021793707e-57	TRUE
scE2G (scATAC) (all_matches)	FigR (p-value) (all_matches)	3.98843988667635e-56	2.19364193767199e-54	TRUE
scE2G (scATAC) (all_matches)	SCENIC+ (importance) (all_matches)	1.66894608407917e-36	9.17920346243545e-35	TRUE
scE2G (scATAC) (all_matches)	DIRECTNET (high-confidence) (all_matches)	1.23615637502153e-67	6.79886006261844e-66	TRUE
