group1	group2	p	p_adjust	significant
scE2G (Multiome) (GM12878)	scE2G (scATAC) (GM12878)	0.669952646786671	1	FALSE
scE2G (Multiome) (GM12878)	Kendall correlation (access. at E x expr. at G) (GM12878)	4.71760749122328e-81	3.11362094420736e-79	TRUE
scE2G (Multiome) (GM12878)	ABC (A=scATAC, C=power law) (GM12878)	0.42952367866219	1	FALSE
scE2G (Multiome) (GM12878)	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	0.0225409935038782	1	FALSE
scE2G (Multiome) (GM12878)	STARE (gABC, power law) (GM12878)	0.000102389202608467	0.00675768737215885	TRUE
scE2G (Multiome) (GM12878)	SCENT (FDR) (GM12878)	4.15199277290047e-13	2.74031523011431e-11	TRUE
scE2G (Multiome) (GM12878)	SnapATAC (p-value) (GM12878)	3.13006611434024e-60	2.06584363546456e-58	TRUE
scE2G (Multiome) (GM12878)	Cicero (co-accessibility) (GM12878)	1.32227640026199e-66	8.7270242417291e-65	TRUE
scE2G (Multiome) (GM12878)	FigR (p-value) (GM12878)	2.4954337194908e-62	1.64698625486393e-60	TRUE
scE2G (Multiome) (GM12878)	SCENIC+ (importance) (GM12878)	2.47265524680575e-58	1.6319524628918e-56	TRUE
scE2G (Multiome) (GM12878)	DIRECTNET (high-confidence) (GM12878)	2.32122817381023e-65	1.53201059471475e-63	TRUE
scE2G (scATAC) (GM12878)	Kendall correlation (access. at E x expr. at G) (GM12878)	2.05966468593922e-77	1.35937869271989e-75	TRUE
scE2G (scATAC) (GM12878)	ABC (A=scATAC, C=power law) (GM12878)	0.71377774783452	1	FALSE
scE2G (scATAC) (GM12878)	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	0.0631166415547402	1	FALSE
scE2G (scATAC) (GM12878)	STARE (gABC, power law) (GM12878)	0.00053511008861204	0.0353172658483946	TRUE
scE2G (scATAC) (GM12878)	SCENT (FDR) (GM12878)	9.31812428592209e-12	6.14996202870858e-10	TRUE
scE2G (scATAC) (GM12878)	SnapATAC (p-value) (GM12878)	4.26261725681093e-57	2.81332738949521e-55	TRUE
scE2G (scATAC) (GM12878)	Cicero (co-accessibility) (GM12878)	1.66239997633474e-63	1.09718398438093e-61	TRUE
scE2G (scATAC) (GM12878)	FigR (p-value) (GM12878)	3.69426915224308e-59	2.43821764048043e-57	TRUE
scE2G (scATAC) (GM12878)	SCENIC+ (importance) (GM12878)	2.94756507528086e-55	1.94539294968537e-53	TRUE
scE2G (scATAC) (GM12878)	DIRECTNET (high-confidence) (GM12878)	4.2185214180166e-62	2.78422413589095e-60	TRUE
Kendall correlation (access. at E x expr. at G) (GM12878)	ABC (A=scATAC, C=power law) (GM12878)	6.09876194411591e-73	4.0251828831165e-71	TRUE
Kendall correlation (access. at E x expr. at G) (GM12878)	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	4.84885104377462e-61	3.20024168889125e-59	TRUE
Kendall correlation (access. at E x expr. at G) (GM12878)	STARE (gABC, power law) (GM12878)	1.85759731907218e-49	1.22601423058764e-47	TRUE
Kendall correlation (access. at E x expr. at G) (GM12878)	SCENT (FDR) (GM12878)	5.86157018509804e-33	3.86863632216471e-31	TRUE
Kendall correlation (access. at E x expr. at G) (GM12878)	SnapATAC (p-value) (GM12878)	0.00266735022486605	0.176045114841159	FALSE
