Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
BMMC5_T	0.989310158399127	T	17	15	298	0.0570469798657718	0.0503355704697987	0.882352941176471	scE2G_multiome	49.2388342013179	31.0453211157074	78.0943055627864	0.235328057305082	2.58903512449075e-20	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC5_T)	0.05	scE2G (Multiome) (BMMC5_T) (0.05)
PBMC5_T	0.926075204586738	T	17	15	298	0.0570469798657718	0.0503355704697987	0.882352941176471	scE2G_multiome	30.5156367149666	19.2414783191957	48.3956621561053	0.235295626374928	1.17328082057104e-16	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC5_T)	0.05	scE2G (Multiome) (PBMC5_T) (0.05)
PBMC5_T	-995.571428571429	T	19	15	298	0.063758389261745	0.0503355704697987	0.789473684210526	ABC_distanceToTSS	27.2094947367864	17.6189596024027	42.020449591714	0.221733876061543	6.85722237967722e-18	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_T)	0.05	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_T) (0.05)
BMMC5_T	0.966655983464044	T	19	15	298	0.063758389261745	0.0503355704697987	0.789473684210526	scE2G_ATAC	26.9920919551622	17.4781963574558	41.6846803420389	0.221733539131449	8.01001046217435e-18	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC5_T)	0.05	scE2G (scATAC) (BMMC5_T) (0.05)
PBMC5_T	0.326564285714286	T	19	15	298	0.063758389261745	0.0503355704697987	0.789473684210526	scABC	26.3311960084943	17.0502804608307	40.6639576885862	0.22173251487715	1.28131037661648e-17	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC5_T)	0.05	ABC (A=scATAC, C=power law) (PBMC5_T) (0.05)
BMMC5_T	-798.214285714287	T	18	14	298	0.0604026845637584	0.0469798657718121	0.777777777777778	ABC_distanceToTSS	25.0927976930053	16.0427017205837	39.2482829281942	0.228232171248073	3.44296365691554e-16	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC5_T)	0.047	In element (ABC (A=scATAC)) & distance to TSS (BMMC5_T) (0.047)
PBMC5_T	0.896588271254615	T	19	15	298	0.063758389261745	0.0503355704697987	0.789473684210526	scE2G_ATAC	24.9659879353126	16.166332185507	38.5554711132905	0.221730399082303	3.62350376297965e-17	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC5_T)	0.05	scE2G (scATAC) (PBMC5_T) (0.05)
BMMC5_T	0.326564285714286	T	20	16	298	0.0671140939597315	0.0536912751677852	0.8	scABC	24.5564290746955	16.0898384846928	37.4782015042747	0.215710991298325	4.79901240800717e-18	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC5_T)	0.054	ABC (A=scATAC, C=power law) (BMMC5_T) (0.054)
PBMC5_T	0.403915044285714	T	16	14	298	0.0536912751677852	0.0469798657718121	0.875	STARE	24.1281091217408	14.9865604702127	38.845847981446	0.242975731880981	7.14742389626839e-14	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (PBMC5_T)	0.047	STARE (gABC, power law) (PBMC5_T) (0.047)
BMMC5_T	0.307959284285714	T	19	15	298	0.063758389261745	0.0503355704697987	0.789473684210526	STARE	20.610277515832	13.3460370969393	31.828439872764	0.221723648617051	1.45184036383533e-15	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (BMMC5_T)	0.05	STARE (gABC, power law) (BMMC5_T) (0.05)
PBMC5_T	-0.929138625334653	T	46	15	298	0.154362416107383	0.0503355704697987	0.326086956521739	SCENT	18.8182150041309	14.2849631016123	24.7900686493007	0.140623926501156	8.59285079632496e-37	SCENT (FDR)	#a5a083	SCENT (FDR) (PBMC5_T)	0.05	SCENT (FDR) (PBMC5_T) (0.05)
BMMC5_T	0.0331513504121881	T	52	14	298	0.174496644295302	0.0469798657718121	0.269230769230769	Kendall	13.9807214102387	10.8339864233849	18.0414266284117	0.130099969397883	2.79274861308021e-36	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (BMMC5_T)	0.047	Kendall correlation (access. at E x expr. at G) (BMMC5_T) (0.047)
PBMC5_T	0.0263582358634765	T	67	15	298	0.224832214765101	0.0503355704697987	0.223880597014925	Kendall	9.51873374509563	7.66983653545744	11.81332766235	0.110189028336785	1.31619877847151e-38	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (PBMC5_T)	0.05	Kendall correlation (access. at E x expr. at G) (PBMC5_T) (0.05)
