group1	group2	p	p_adjust	significant
scE2G (Multiome) (BMMC5_B)	scE2G (Multiome) (PBMC5_B)	0.72649375336431	1	FALSE
scE2G (Multiome) (BMMC5_B)	scE2G (scATAC) (BMMC5_B)	0.528769899731709	1	FALSE
scE2G (Multiome) (BMMC5_B)	scE2G (scATAC) (PBMC5_B)	0.415584905756653	1	FALSE
scE2G (Multiome) (BMMC5_B)	Kendall correlation (access. at E x expr. at G) (BMMC5_B)	2.94001297931168e-17	2.29321012386311e-15	TRUE
scE2G (Multiome) (BMMC5_B)	Kendall correlation (access. at E x expr. at G) (PBMC5_B)	2.09988014930963e-14	1.63790651646151e-12	TRUE
scE2G (Multiome) (BMMC5_B)	ABC (A=scATAC, C=power law) (BMMC5_B)	0.136201766780057	1	FALSE
scE2G (Multiome) (BMMC5_B)	ABC (A=scATAC, C=power law) (PBMC5_B)	0.167888758678207	1	FALSE
scE2G (Multiome) (BMMC5_B)	In element (ABC (A=scATAC)) & distance to TSS (BMMC5_B)	0.00265498124891097	0.207088537415055	FALSE
scE2G (Multiome) (BMMC5_B)	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_B)	0.00491159115011273	0.383104109708793	FALSE
scE2G (Multiome) (BMMC5_B)	STARE (gABC, power law) (BMMC5_B)	0.0165152084864176	1	FALSE
scE2G (Multiome) (BMMC5_B)	STARE (gABC, power law) (PBMC5_B)	0.0417368237802275	1	FALSE
scE2G (Multiome) (BMMC5_B)	SCENT (FDR) (PBMC5_B)	0.0209106464363576	1	FALSE
scE2G (Multiome) (PBMC5_B)	scE2G (scATAC) (BMMC5_B)	0.329603252735852	1	FALSE
scE2G (Multiome) (PBMC5_B)	scE2G (scATAC) (PBMC5_B)	0.249185858583024	1	FALSE
scE2G (Multiome) (PBMC5_B)	Kendall correlation (access. at E x expr. at G) (BMMC5_B)	2.26040852632978e-18	1.76311865053723e-16	TRUE
scE2G (Multiome) (PBMC5_B)	Kendall correlation (access. at E x expr. at G) (PBMC5_B)	1.92240084374812e-15	1.49947265812353e-13	TRUE
scE2G (Multiome) (PBMC5_B)	ABC (A=scATAC, C=power law) (BMMC5_B)	0.0673565454452198	1	FALSE
scE2G (Multiome) (PBMC5_B)	ABC (A=scATAC, C=power law) (PBMC5_B)	0.0863771052550781	1	FALSE
scE2G (Multiome) (PBMC5_B)	In element (ABC (A=scATAC)) & distance to TSS (BMMC5_B)	0.000873190889149208	0.0681088893536382	FALSE
scE2G (Multiome) (PBMC5_B)	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_B)	0.00172418447980886	0.134486389425091	FALSE
scE2G (Multiome) (PBMC5_B)	STARE (gABC, power law) (BMMC5_B)	0.00639011974215215	0.498429339887868	FALSE
scE2G (Multiome) (PBMC5_B)	STARE (gABC, power law) (PBMC5_B)	0.0178054703619335	1	FALSE
scE2G (Multiome) (PBMC5_B)	SCENT (FDR) (PBMC5_B)	0.00790438172862028	0.616541774832381	FALSE
scE2G (scATAC) (BMMC5_B)	scE2G (scATAC) (PBMC5_B)	0.845712304049319	1	FALSE
scE2G (scATAC) (BMMC5_B)	Kendall correlation (access. at E x expr. at G) (BMMC5_B)	8.88134231389419e-15	6.92744700483747e-13	TRUE
scE2G (scATAC) (BMMC5_B)	Kendall correlation (access. at E x expr. at G) (PBMC5_B)	3.43579080738332e-12	2.67991682975899e-10	TRUE
scE2G (scATAC) (BMMC5_B)	ABC (A=scATAC, C=power law) (BMMC5_B)	0.390593173320799	1	FALSE
scE2G (scATAC) (BMMC5_B)	ABC (A=scATAC, C=power law) (PBMC5_B)	0.449698450239043	1	FALSE
scE2G (scATAC) (BMMC5_B)	In element (ABC (A=scATAC)) & distance to TSS (BMMC5_B)	0.0172550786018227	1	FALSE
scE2G (scATAC) (BMMC5_B)	In element (ABC (A=scATAC)) & distance to TSS (PBMC5_B)	0.0280397549416459	1	FALSE
