Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
all_matches	0.981667286499905	all_matches	390	330	11069	0.0352335350980215	0.0298129912367874	0.846153846153846	scE2G_multiome	27.7039315695697	25.1021135536506	30.5754263588607	0.0503184190636358	0	scE2G (Multiome)	#792374	scE2G (Multiome) (all_matches)	0.03	scE2G (Multiome) (all_matches) (0.03)
all_matches	0.988911857127066	all_matches	373	319	11069	0.0336977143373385	0.0288192248622278	0.855227882037534	scE2G_ATAC	23.6872004986061	21.4212369330154	26.192860347686	0.0513029982723316	0	scE2G (scATAC)	#006479	scE2G (scATAC) (all_matches)	0.029	scE2G (scATAC) (all_matches) (0.029)
all_matches	-285	all_matches	367	320	11069	0.0331556599512151	0.0289095672599151	0.871934604904632	ABC_distanceToTSS	23.5323202475431	21.2628444913746	26.0440270095361	0.051742607167317	0	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	0.029	In element (ABC (A=scATAC)) & distance to TSS (all_matches) (0.029)
all_matches	0.591578186764008	all_matches	381	333	11069	0.0344204535188364	0.0300840184298491	0.874015748031496	STARE	21.1124990291765	19.1142003248031	23.3197103557911	0.0507324142781662	0	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (all_matches)	0.03	STARE (gABC, power law) (all_matches) (0.03)
all_matches	-0.633472562547403	all_matches	1205	333	11069	0.108862589213118	0.0300840184298491	0.276348547717842	SCENT	13.5144562572582	12.7952711466026	14.2740646787966	0.0279006582873849	0	SCENT (FDR)	#a5a083	SCENT (FDR) (all_matches)	0.03	SCENT (FDR) (all_matches) (0.03)
all_matches	0.0131929458826947	all_matches	1095	320	11069	0.0989249254675219	0.0289095672599151	0.292237442922374	ScenicPlus	11.224518101845	10.5936962572112	11.8929034361246	0.0295114455507598	0	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (all_matches)	0.029	SCENIC+ (importance) (all_matches) (0.029)
all_matches	-0.142848608907899	all_matches	1245	331	11069	0.112476285120607	0.0299033336344747	0.265863453815261	FigR	9.45686426576316	8.96203484833304	9.97901517395938	0.0274206826060892	0	FigR (p-value)	#bc9678	FigR (p-value) (all_matches)	0.03	FigR (p-value) (all_matches) (0.03)
all_matches	-0.0339121807794466	all_matches	1104	341	11069	0.099738007046707	0.030806757611347	0.308876811594203	SnapATAC	9.27464003033838	8.7568886239697	9.82300351027656	0.0293082605106107	0	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (all_matches)	0.031	SnapATAC (p-value) (all_matches) (0.031)
all_matches	1	all_matches	1322	316	11069	0.119432649742524	0.0285481976691661	0.239031770045386	DIRECTNET	8.68056888706022	8.24028836873789	9.14437369556996	0.0265574915682121	0	DIRECTNET (high-confidence)	#e0dcca	DIRECTNET (high-confidence) (all_matches)	0.029	DIRECTNET (high-confidence) (all_matches) (0.029)
all_matches	-0.0207282670106705	all_matches	789	335	11069	0.0712801517752281	0.0302647032252236	0.424588086185044	Cicero	8.62438876883791	8.04844352627684	9.2415485544775	0.0352635923963581	0	Cicero (co-accessibility)	#888364	Cicero (co-accessibility) (all_matches)	0.03	Cicero (co-accessibility) (all_matches) (0.03)
all_matches	0.053430519416002	all_matches	1540	319	11069	0.139127292438341	0.0288192248622278	0.207142857142857	Kendall	7.85055983685699	7.48596650049573	8.23291017238598	0.0242630537628041	0	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (all_matches)	0.029	Kendall correlation (access. at E x expr. at G) (all_matches) (0.029)
