Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
GM12878	0.986500230865606	LCL	75	65	2398	0.0312760633861551	0.0271059216013344	0.866666666666667	scE2G_multiome	37.0540226460072	29.6056567363839	46.3762924253411	0.114497752014594	6.52153826890204e-84	scE2G (Multiome)	#792374	scE2G (Multiome) (GM12878)	0.027	scE2G (Multiome) (GM12878) (0.027)
GM12878	-233.785714285714	LCL	79	72	2398	0.0329441201000834	0.0300250208507089	0.911392405063291	ABC_distanceToTSS	30.7567190058761	24.6508084599507	38.3750401348221	0.112909614090292	3.36406423393604e-80	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	0.03	In element (ABC (A=scATAC)) & distance to TSS (GM12878) (0.03)
GM12878	0.988911857127066	LCL	78	67	2398	0.0325271059216013	0.0279399499582986	0.858974358974359	scE2G_ATAC	30.1872550391937	24.230601663724	37.6082434703058	0.112146678507941	1.13579904074695e-80	scE2G (scATAC)	#006479	scE2G (scATAC) (GM12878)	0.028	scE2G (scATAC) (GM12878) (0.028)
GM12878	0.652775901249407	LCL	78	70	2398	0.0325271059216013	0.0291909924937448	0.897435897435897	STARE	29.6403174897884	23.7562009233568	36.9818568099277	0.112906117528387	5.25103221766193e-79	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (GM12878)	0.029	STARE (gABC, power law) (GM12878) (0.029)
GM12878	-0.490934114649171	LCL	286	71	2398	0.119266055045872	0.0296080066722269	0.248251748251748	SCENT	16.3506457129378	14.5950401321684	18.3174292642588	0.0579529198407634	3.38817485283584e-217	SCENT (FDR)	#a5a083	SCENT (FDR) (GM12878)	0.03	SCENT (FDR) (GM12878) (0.03)
GM12878	1	LCL	218	75	2398	0.0909090909090909	0.0312760633861551	0.344036697247706	ArchR	12.638460876463	11.0739397101834	14.4240168816344	0.0674247292938968	2.02880561394341e-144	ArchR (high-confidence)	#dcbca1	ArchR (high-confidence) (GM12878)	0.031	ArchR (high-confidence) (GM12878) (0.031)
GM12878	-0.00147291510396462	LCL	162	72	2398	0.0675562969140951	0.0300250208507089	0.444444444444444	SnapATAC	12.5530795488275	10.7586035519502	14.6468642885003	0.078705656928345	1.00995553896447e-105	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (GM12878)	0.03	SnapATAC (p-value) (GM12878) (0.03)
GM12878	0.0856896717633389	LCL	258	69	2398	0.107589658048374	0.0287739783152627	0.267441860465116	Cicero	12.0170911647974	10.6601671518849	13.5467369324991	0.0611316341833275	1.11715655600797e-166	Cicero (co-accessibility)	#888364	Cicero (co-accessibility) (GM12878)	0.029	Cicero (co-accessibility) (GM12878) (0.029)
GM12878	0.0250213340401725	LCL	326	66	2398	0.135946622185154	0.0275229357798165	0.202453987730061	ScenicPlus	11.0455489413368	9.94055783708373	12.2733707116842	0.0537787415389455	7.23058370438824e-201	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (GM12878)	0.028	SCENIC+ (importance) (GM12878) (0.028)
GM12878	-0.0314752003417447	LCL	305	73	2398	0.127189324437031	0.030442035029191	0.239344262295082	FigR	9.84025844391838	8.81851486521539	10.9803847612771	0.0559339370507454	5.55642713733962e-174	FigR (p-value)	#bc9678	FigR (p-value) (GM12878)	0.03	FigR (p-value) (GM12878) (0.03)
GM12878	0.0623439758266727	LCL	300	73	2398	0.125104253544621	0.030442035029191	0.243333333333333	Kendall	8.49943791910324	7.62029778395387	9.48000288030836	0.0557074450411664	5.5982347483116e-159	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (GM12878)	0.03	Kendall correlation (access. at E x expr. at G) (GM12878) (0.03)
