group1	group2	p	p_adjust	significant
scE2G (Multiome) (GM12878)	scE2G (scATAC) (GM12878)	0.200960310102003	1	FALSE
scE2G (Multiome) (GM12878)	Kendall correlation (access. at E x expr. at G) (GM12878)	6.31376442658619e-31	3.47257043462241e-29	TRUE
scE2G (Multiome) (GM12878)	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	0.246721926056064	1	FALSE
scE2G (Multiome) (GM12878)	STARE (gABC, power law) (GM12878)	0.165047718430281	1	FALSE
scE2G (Multiome) (GM12878)	SCENT (FDR) (GM12878)	1.82836957243023e-10	1.00560326483663e-08	TRUE
scE2G (Multiome) (GM12878)	SnapATAC (p-value) (GM12878)	6.67481358879402e-15	3.67114747383671e-13	TRUE
scE2G (Multiome) (GM12878)	Cicero (co-accessibility) (GM12878)	4.11509960703323e-18	2.26330478386827e-16	TRUE
scE2G (Multiome) (GM12878)	FigR (p-value) (GM12878)	2.35480625490808e-25	1.29514344019944e-23	TRUE
scE2G (Multiome) (GM12878)	SCENIC+ (importance) (GM12878)	1.08901497238597e-21	5.98958234812285e-20	TRUE
scE2G (Multiome) (GM12878)	ArchR (high-confidence) (GM12878)	5.72387313693077e-16	3.14813022531192e-14	TRUE
scE2G (scATAC) (GM12878)	Kendall correlation (access. at E x expr. at G) (GM12878)	4.43581226290294e-24	2.43969674459662e-22	TRUE
scE2G (scATAC) (GM12878)	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	0.906514941934547	1	FALSE
scE2G (scATAC) (GM12878)	STARE (gABC, power law) (GM12878)	0.908527208372657	1	FALSE
scE2G (scATAC) (GM12878)	SCENT (FDR) (GM12878)	1.19052418961145e-06	6.54788304286298e-05	TRUE
scE2G (scATAC) (GM12878)	SnapATAC (p-value) (GM12878)	1.5100844421493e-10	8.30546443182115e-09	TRUE
scE2G (scATAC) (GM12878)	Cicero (co-accessibility) (GM12878)	5.5360445800242e-13	3.04482451901331e-11	TRUE
scE2G (scATAC) (GM12878)	FigR (p-value) (GM12878)	3.73650171983051e-19	2.05507594590678e-17	TRUE
scE2G (scATAC) (GM12878)	SCENIC+ (importance) (GM12878)	6.28901958101398e-16	3.45896076955769e-14	TRUE
scE2G (scATAC) (GM12878)	ArchR (high-confidence) (GM12878)	2.85714046301235e-11	1.57142725465679e-09	TRUE
Kendall correlation (access. at E x expr. at G) (GM12878)	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	1.69938891780713e-24	9.34663904793924e-23	TRUE
Kendall correlation (access. at E x expr. at G) (GM12878)	STARE (gABC, power law) (GM12878)	3.35492149939392e-23	1.84520682466666e-21	TRUE
