Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
GM12878	0.944649522300974	LCL	140	118	2398	0.0583819849874896	0.0492076730608841	0.842857142857143	scE2G_multiome	35.7013644089135	30.3064438308773	42.056647350998	0.0835875304312376	6.9517093277955e-153	scE2G (Multiome)	#792374	scE2G (Multiome) (GM12878)	0.049	scE2G (Multiome) (GM12878) (0.049)
GM12878	0.966655983464044	LCL	138	120	2398	0.0575479566305254	0.0500417014178482	0.869565217391304	scE2G_ATAC	33.0681520027987	28.0713980425143	38.9543361974378	0.0835828875612724	1.70256113304748e-148	scE2G (scATAC)	#006479	scE2G (scATAC) (GM12878)	0.05	scE2G (scATAC) (GM12878) (0.05)
GM12878	-651	LCL	133	120	2398	0.0554628857381151	0.0500417014178482	0.902255639097744	ABC_distanceToTSS	30.6617027846396	25.9426921779115	36.2391077690096	0.0852691440090362	9.99733217559844e-139	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (GM12878)	0.05	In element (ABC (A=scATAC)) & distance to TSS (GM12878) (0.05)
GM12878	0.367186566984213	LCL	141	122	2398	0.0587989991659716	0.0508757297748123	0.865248226950355	STARE	23.7150216459403	20.1060059105918	27.9718534933458	0.084231190690102	1.3011901145069e-127	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (GM12878)	0.051	STARE (gABC, power law) (GM12878) (0.051)
GM12878	-0.653835197961437	LCL	347	121	2398	0.144703919933278	0.0504587155963303	0.348703170028819	SCENT	15.9071962370318	14.3761341224095	17.6013168748198	0.0516346841654318	3.60704700098844e-264	SCENT (FDR)	#a5a083	SCENT (FDR) (GM12878)	0.05	SCENT (FDR) (GM12878) (0.05)
GM12878	-0.0339121807794466	LCL	371	123	2398	0.154712260216847	0.0512927439532944	0.331536388140162	SnapATAC	9.78466308743644	8.88266352886661	10.7782571549073	0.0493451463957317	9.5850694404162e-218	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (GM12878)	0.051	SnapATAC (p-value) (GM12878) (0.051)
GM12878	0.0154290753181244	LCL	433	122	2398	0.180567139282736	0.0508757297748123	0.28175519630485	ScenicPlus	9.46668394249403	8.65915505810884	10.3495207402657	0.0454914134369243	2.39512051275485e-246	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (GM12878)	0.051	SCENIC+ (importance) (GM12878) (0.051)
GM12878	-0.094524587842381	LCL	427	118	2398	0.178065054211843	0.0492076730608841	0.276346604215457	FigR	9.0894093466032	8.30842028752434	9.94381114712905	0.0458377987502421	1.02207714795045e-236	FigR (p-value)	#bc9678	FigR (p-value) (GM12878)	0.049	FigR (p-value) (GM12878) (0.049)
GM12878	0.0501505688566316	LCL	468	114	2398	0.195162635529608	0.0475396163469558	0.243589743589744	Kendall	8.53871345707657	7.8479555058456	9.29027024270885	0.0430402269151453	1.59182492763476e-253	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (GM12878)	0.048	Kendall correlation (access. at E x expr. at G) (GM12878) (0.048)
GM12878	1	LCL	489	114	2398	0.203919933277731	0.0475396163469558	0.233128834355828	DIRECTNET	8.40596124116608	7.73939647202449	9.12993469754405	0.0421525175971417	9.19000075724485e-262	DIRECTNET (high-confidence)	#e0dcca	DIRECTNET (high-confidence) (GM12878)	0.048	DIRECTNET (high-confidence) (GM12878) (0.048)
GM12878	0.0167231665377794	LCL	335	118	2398	0.139699749791493	0.0492076730608841	0.352238805970149	Cicero	8.23341227017758	7.42578039988861	9.12888261706844	0.0526758449019471	2.45757732538486e-172	Cicero (co-accessibility)	#888364	Cicero (co-accessibility) (GM12878)	0.049	Cicero (co-accessibility) (GM12878) (0.049)
