Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
K562	0.979482614873758	blood	106	85	2846	0.0372452565003514	0.0298664792691497	0.80188679245283	scE2G_multiome	21.7219319776283	17.970807884828	26.2560443506308	0.09672309524418	3.05044699039753e-94	scE2G (Multiome)	#792374	scE2G (Multiome) (K562)	0.03	scE2G (Multiome) (K562) (0.03)
BMMC5_Erythroid	0.979482614873758	blood	98	86	2846	0.0344342937456079	0.0302178496134926	0.877551020408163	scE2G_multiome	21.4221968210364	17.5794558526446	26.1049329675461	0.100867506504082	3.48284215071011e-86	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC5_Erythroid)	0.03	scE2G (Multiome) (BMMC5_Erythroid) (0.03)
K562	-285	blood	96	80	2846	0.033731553056922	0.028109627547435	0.833333333333333	ABC_distanceToTSS	20.1525842575328	16.5197445868114	24.5843178823232	0.101418304420284	7.52847771286619e-83	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (K562)	0.028	In element (ABC (A=scATAC)) & distance to TSS (K562) (0.028)
BMMC5_Erythroid	-340.5	blood	94	81	2846	0.0330288123682361	0.0284609978917779	0.861702127659575	ABC_distanceToTSS	20.0195241505705	16.3741920938106	24.4764043880229	0.102553701989265	8.78409095110536e-81	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC5_Erythroid)	0.028	In element (ABC (A=scATAC)) & distance to TSS (BMMC5_Erythroid) (0.028)
K562	0.988911857127066	blood	96	82	2846	0.033731553056922	0.0288123682361209	0.854166666666667	scE2G_ATAC	18.2292082512783	14.9432577400763	22.237723476941	0.101412550129727	6.30470107457895e-79	scE2G (scATAC)	#006479	scE2G (scATAC) (K562)	0.029	scE2G (scATAC) (K562) (0.029)
BMMC5_Erythroid	0.985429049111914	blood	98	85	2846	0.0344342937456079	0.0298664792691497	0.86734693877551	scE2G_ATAC	17.9103240374807	14.6978467650124	21.8249456710327	0.100857110400044	4.26372380758262e-79	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC5_Erythroid)	0.03	scE2G (scATAC) (BMMC5_Erythroid) (0.03)
K562	0.55780777	blood	104	85	2846	0.0365425158116655	0.0298664792691497	0.817307692307692	STARE	16.5253160150951	13.6588018389056	19.9934132305003	0.097200445175485	1.03247012677204e-81	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (K562)	0.03	STARE (gABC, power law) (K562) (0.03)
BMMC5_Erythroid	0.48958199595501	blood	99	85	2846	0.0347856640899508	0.0298664792691497	0.858585858585859	STARE	16.2989481155793	13.4040502163358	19.8190625510031	0.0997690050678429	4.9434101983131e-77	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (BMMC5_Erythroid)	0.03	STARE (gABC, power law) (BMMC5_Erythroid) (0.03)
BMMC5_Erythroid	-0.888847372339789	blood	235	85	2846	0.0825720309205903	0.0298664792691497	0.361702127659575	SCENT	13.2847273343438	11.7282294395243	15.0477939792948	0.0635809368482863	8.40948942405808e-166	SCENT (FDR)	#a5a083	SCENT (FDR) (BMMC5_Erythroid)	0.03	SCENT (FDR) (BMMC5_Erythroid) (0.03)
BMMC5_Erythroid	0.0623439758266727	blood	454	90	2846	0.159522136331694	0.0316233309908644	0.198237885462555	Kendall	7.27526908839506	6.67281053356979	7.93212096196604	0.0441026777143297	4.52043444924128e-221	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (BMMC5_Erythroid)	0.032	Kendall correlation (access. at E x expr. at G) (BMMC5_Erythroid) (0.032)
