Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
K562	-3975.06122448979	blood	257	214	2861	0.0898287312128626	0.0747990213212164	0.832684824902724	ABC_distanceToTSS	18.0558966618062	16.0384321309902	20.3271368173128	0.0604523690291919	8.79365761216435e-214	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (K562)	0.075	In element (ABC) & distance to TSS (K562) (0.075)
BMMC5_Erythroid	0.064966	blood	248	214	2861	0.0866829779797274	0.0747990213212164	0.862903225806452	scABC	15.9433610640114	14.1316800197246	17.9872995753259	0.0615436927978614	2.22339815645704e-194	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	0.075	ABC (A=scATAC, C=power law) (BMMC5_Erythroid) (0.075)
BMMC5_Erythroid	-6744.02040816327	blood	262	218	2861	0.0915763718979378	0.0761971338692765	0.83206106870229	ABC_distanceToTSS	15.5918120216109	13.8640841408471	17.5348475707098	0.0599216544630761	4.81992907955621e-202	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.076	In element (ABC) & distance to TSS (BMMC5_Erythroid) (0.076)
K562	0.0711691333333332	blood	263	214	2861	0.0919259000349528	0.0747990213212164	0.813688212927757	scABC	14.6911757626616	13.0666042166837	16.5177303689842	0.0597905611675245	1.08654805187776e-196	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (K562)	0.075	ABC (A=scATAC, C=power law) (K562) (0.075)
K562	0.733570097358231	blood	266	215	2861	0.0929744844459979	0.0751485494582314	0.808270676691729	scE2G_ATAC	14.6770595245299	13.0540493734194	16.5018585516632	0.0597905455039698	1.38081724189224e-196	scE2G (scATAC)	#006479	scE2G (scATAC) (K562)	0.075	scE2G (scATAC) (K562) (0.075)
BMMC5_Erythroid	0.428536364395491	blood	266	213	2861	0.0929744844459979	0.0744494931842013	0.800751879699248	scE2G_multiome	14.3595032130716	12.7748559586568	16.1407168263598	0.0596608447806799	4.09316483798058e-195	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC5_Erythroid)	0.074	scE2G (Multiome) (BMMC5_Erythroid) (0.074)
BMMC5_Erythroid	0.60696275726846	blood	276	221	2861	0.0964697658161482	0.0772457182803216	0.800724637681159	scE2G_ATAC	14.3559737856979	12.803152787194	16.0971275404747	0.0584065299536681	5.42473840035339e-203	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC5_Erythroid)	0.077	scE2G (scATAC) (BMMC5_Erythroid) (0.077)
BMMC5_Erythroid	0.0900787894081633	blood	269	221	2861	0.094023068857043	0.0772457182803216	0.821561338289963	STARE	12.9428592316622	11.5260994872172	14.5337635924802	0.0591491689490044	2.41210649535079e-187	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (BMMC5_Erythroid)	0.077	STARE (gABC, power law) (BMMC5_Erythroid) (0.077)
K562	0.358161269620746	blood	280	215	2861	0.0978678783642083	0.0751485494582314	0.767857142857143	scE2G_multiome	11.9227380793002	10.6481817472093	13.3498550909737	0.0576838100965182	2.31006038857e-187	scE2G (Multiome)	#792374	scE2G (Multiome) (K562)	0.075	scE2G (Multiome) (K562) (0.075)
K562	0.11456580244898	blood	278	212	2861	0.0971688220901783	0.0740999650471863	0.762589928057554	STARE	11.6608299734212	10.4020688325404	13.0719146217983	0.0582820133299055	2.11359726718226e-181	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (K562)	0.074	STARE (gABC, power law) (K562) (0.074)
K562	0.246049424611564	blood	277	214	2861	0.0968192939531632	0.0747990213212164	0.772563176895307	DNase_ENCODE_rE2G	10.6276287887257	9.47360399348075	11.9222308372479	0.0586478609767291	2.67541824506278e-170	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.075	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562) (0.075)
K562	0.00537311797879889	blood	546	213	2861	0.190842362810206	0.0744494931842013	0.39010989010989	ScenicPlus	4.77701324271949	4.42326429854362	5.15905312929885	0.0392545753904967	1.80343175337222e-189	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (K562)	0.074	SCENIC+ (importance) (K562) (0.074)
K562	-0.224399219616271	blood	560	214	2861	0.195735756728417	0.0747990213212164	0.382142857142857	SnapATAC	4.69937938225916	4.35680234704381	5.06889338080418	0.0386191137291013	7.32097142119822e-192	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (K562)	0.075	SnapATAC (p-value) (K562) (0.075)
K562	-0.305175617055795	blood	564	219	2861	0.197133869276477	0.0765466620062915	0.388297872340426	FigR	4.67965559443079	4.34002507493694	5.04586404556789	0.0384417219660477	1.29496335110234e-192	FigR (p-value)	#bc9678	FigR (p-value) (K562)	0.077	FigR (p-value) (K562) (0.077)
K562	-0.244676278677218	blood	578	218	2861	0.202027263194687	0.0761971338692765	0.377162629757785	Signac	4.58779143148042	4.25989297680608	4.94092934572879	0.0378347266050804	3.69800890827561e-194	Signac (p-value)	#916953	Signac (p-value) (K562)	0.076	Signac (p-value) (K562) (0.076)
