Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
K562	0.979511690046836	blood	111	88	2861	0.0387976232086683	0.0307584760573226	0.792792792792793	scE2G_multiome	22.4390267570318	18.6330346190149	27.0224325826648	0.0948311551113757	1.58263832696446e-99	scE2G (Multiome)	#792374	scE2G (Multiome) (K562)	0.031	scE2G (Multiome) (K562) (0.031)
K562	0.99993568962797	blood	92	83	2861	0.0321565886053827	0.0290108353722475	0.902173913043478	DNase_ENCODE_rE2G	21.6876067512637	17.6974807681425	26.5773582556533	0.103735926568385	7.75116024037564e-83	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.029	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562) (0.029)
BMMC5_Erythroid	0.979511690046836	blood	97	85	2861	0.0339042292904579	0.0297098916462775	0.876288659793815	scE2G_multiome	20.930071645035	17.1568618853383	25.5331016822288	0.101424698401139	2.04573961031905e-84	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC5_Erythroid)	0.03	scE2G (Multiome) (BMMC5_Erythroid) (0.03)
BMMC5_Erythroid	-386.071428571429	blood	101	89	2861	0.035302341838518	0.0311080041943376	0.881188118811881	ABC_distanceToTSS	19.7193709081102	16.2499523703261	23.9295217702733	0.098732155930407	1.45526588060864e-86	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.031	In element (ABC) & distance to TSS (BMMC5_Erythroid) (0.031)
K562	-313	blood	100	83	2861	0.034952813701503	0.0290108353722475	0.83	ABC_distanceToTSS	19.3744392668223	15.9494292693	23.5349422581728	0.099252633816846	6.03890790943396e-85	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (K562)	0.029	In element (ABC) & distance to TSS (K562) (0.029)
BMMC5_Erythroid	0.987209470327943	blood	98	83	2861	0.0342537574274729	0.0290108353722475	0.846938775510204	scE2G_ATAC	18.8159419520007	15.4408244880095	22.9288061538416	0.100863865654381	4.0589890228348e-81	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC5_Erythroid)	0.029	scE2G (scATAC) (BMMC5_Erythroid) (0.029)
K562	0.987209470327943	blood	105	90	2861	0.0367004543865781	0.0314575323313527	0.857142857142857	scE2G_ATAC	18.0240764669399	14.8973407504649	21.8070686525688	0.0972087871156891	1.89112738369864e-85	scE2G (scATAC)	#006479	scE2G (scATAC) (K562)	0.031	scE2G (scATAC) (K562) (0.031)
K562	0.530436504457875	blood	113	88	2861	0.0394966794826984	0.0307584760573226	0.778761061946903	STARE	16.9867700478865	14.1556839490008	20.3840632285478	0.0930213892171772	1.73121024935877e-90	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (K562)	0.031	STARE (gABC, power law) (K562) (0.031)
BMMC5_Erythroid	0.489633713541168	blood	98	85	2861	0.0342537574274729	0.0297098916462775	0.86734693877551	STARE	16.3490703850289	13.4166414904994	19.9224301136691	0.100856547054489	1.37006276520602e-75	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (BMMC5_Erythroid)	0.03	STARE (gABC, power law) (BMMC5_Erythroid) (0.03)
K562	-0.86407268104042	blood	393	85	2861	0.137364557846907	0.0297098916462775	0.216284987277354	SCENT	6.85808803618976	6.24602382480953	7.53013002052764	0.0476965997527217	2.03386199483126e-183	SCENT (FDR)	#a5a083	SCENT (FDR) (K562)	0.03	SCENT (FDR) (K562) (0.03)
K562	-0.0226163834807348	blood	435	81	2861	0.152044739601538	0.0283117790982174	0.186206896551724	SnapATAC	5.60343518393234	5.12870003849765	6.12211391285196	0.0451679790057778	4.56527272704595e-171	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (K562)	0.028	SnapATAC (p-value) (K562) (0.028)
K562	0.0148449380181797	blood	404	87	2861	0.141209367354072	0.0304089479203076	0.215346534653465	ScenicPlus	5.32769121381798	4.86037629500153	5.83993747541401	0.0468386741022308	7.25530373787964e-153	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (K562)	0.03	SCENIC+ (importance) (K562) (0.03)
K562	-0.0568787778138321	blood	434	85	2861	0.151695211464523	0.0297098916462775	0.195852534562212	FigR	5.13022069144264	4.69733810654546	5.60299551489215	0.0449766887366964	6.48428030727259e-159	FigR (p-value)	#bc9678	FigR (p-value) (K562)	0.03	FigR (p-value) (K562) (0.03)
K562	-0.0407793797795363	blood	557	88	2861	0.194687172317372	0.0307584760573226	0.157989228007181	Signac	4.69375366751802	4.35044206488412	5.06415742647653	0.0387533416137486	1.85846109701374e-190	Signac (p-value)	#916953	Signac (p-value) (K562)	0.031	Signac (p-value) (K562) (0.031)
K562	0	blood	297	87	2861	0.103809856693464	0.0304089479203076	0.292929292929293	Cicero	4.05207662920138	3.6295015588601	4.52385120729271	0.0561919358151218	1.69570121051286e-81	Cicero (co-accessibility)	#888364	Cicero (co-accessibility) (K562)	0.03	Cicero (co-accessibility) (K562) (0.03)
