Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
PBMC5_Mono	0.980553115982667	myeloid	160	138	4346	0.0368154624942476	0.0317533364012885	0.8625	scE2G_multiome	30.4539209446235	26.0914889897798	35.5457406537688	0.0788818493281653	1.56078507285868e-164	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC5_Mono)	0.032	scE2G (Multiome) (PBMC5_Mono) (0.032)
PBMC5_Mono	0.987209470327943	myeloid	167	137	4346	0.0384261389783709	0.0315232397606995	0.820359281437126	scE2G_ATAC	25.9192919080969	22.2522160987651	30.1906870774288	0.0778309960574402	4.39259881359232e-158	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC5_Mono)	0.032	scE2G (scATAC) (PBMC5_Mono) (0.032)
BMMC5_Myeloid	0.985738484938101	myeloid	147	125	4346	0.03382420616659	0.0287620800736309	0.850340136054422	scE2G_multiome	23.7764635006647	20.2253344282665	27.9510936446303	0.082532212785228	8.6841249233172e-136	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC5_Myeloid)	0.029	scE2G (Multiome) (BMMC5_Myeloid) (0.029)
BMMC5_Myeloid	-237.5	myeloid	147	120	4346	0.03382420616659	0.0276115968706857	0.816326530612245	ABC_distanceToTSS	23.7598867236055	20.1871341784408	27.9649509498713	0.0831409396379316	8.531765672464e-134	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (BMMC5_Myeloid)	0.028	In element (ABC) & distance to TSS (BMMC5_Myeloid) (0.028)
PBMC5_Mono	-313	myeloid	148	121	4346	0.034054302807179	0.0278416935112747	0.817567567567568	ABC_distanceToTSS	23.7301300360944	20.1739507539551	27.9131776615224	0.0828348612357969	1.0754940438331e-134	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (PBMC5_Mono)	0.028	In element (ABC) & distance to TSS (PBMC5_Mono) (0.028)
BMMC5_Myeloid	0.990895221201769	myeloid	152	125	4346	0.0349746893695352	0.0287620800736309	0.822368421052632	scE2G_ATAC	20.8882225094308	17.7997717631057	24.5125524872102	0.0816340760260201	6.98094904279451e-131	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC5_Myeloid)	0.029	scE2G (scATAC) (BMMC5_Myeloid) (0.029)
PBMC5_Mono	0.489633713541168	myeloid	158	132	4346	0.0363552692130695	0.0303727565577543	0.835443037974684	STARE	20.2099426759879	17.2509879939518	23.6764284520931	0.0807694832114603	1.28978628537331e-131	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (PBMC5_Mono)	0.03	STARE (gABC, power law) (PBMC5_Mono) (0.03)
BMMC5_Myeloid	0.571239295374581	myeloid	158	132	4346	0.0363552692130695	0.0303727565577543	0.835443037974684	STARE	19.8485481802278	16.961172406498	23.2274547667408	0.0802076520013032	2.62132031361077e-132	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (BMMC5_Myeloid)	0.03	STARE (gABC, power law) (BMMC5_Myeloid) (0.03)
BMMC5_Myeloid	-0.0617006824539834	myeloid	615	127	4346	0.141509433962264	0.029222273354809	0.20650406504065	SCENT	16.9832004984268	15.7242100428456	18.3429945532302	0.0392982139038624	0	SCENT (FDR)	#a5a083	SCENT (FDR) (BMMC5_Myeloid)	0.029	SCENT (FDR) (BMMC5_Myeloid) (0.029)
PBMC5_Mono	-0.174696602191791	myeloid	609	131	4346	0.14012885411873	0.0301426599171652	0.215106732348112	SCENT	16.3213257526051	15.0917854048759	17.6510377782463	0.0399609374587226	0	SCENT (FDR)	#a5a083	SCENT (FDR) (PBMC5_Mono)	0.03	SCENT (FDR) (PBMC5_Mono) (0.03)
PBMC5_Mono	0.0104642589059355	myeloid	316	130	4346	0.072710538426139	0.0299125632765762	0.411392405063291	ScenicPlus	13.7609259441456	12.2700411508291	15.432962327715	0.0585074578436778	1.03004334291379e-202	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (PBMC5_Mono)	0.03	SCENIC+ (importance) (PBMC5_Mono) (0.03)
PBMC5_Mono	-1.25363568249802e-07	myeloid	326	128	4346	0.0750115048320295	0.0294523699953981	0.392638036809816	SnapATAC	12.6783156337307	11.3222483227956	14.1967993216396	0.0577170991302121	8.98093830107767e-199	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (PBMC5_Mono)	0.029	SnapATAC (p-value) (PBMC5_Mono) (0.029)
PBMC5_Mono	-0.0410607545952854	myeloid	313	127	4346	0.0720202485043718	0.029222273354809	0.405750798722045	Signac	10.9408073933747	9.74890862986444	12.2784273567026	0.0588501899974848	1.47040945642266e-175	Signac (p-value)	#916953	Signac (p-value) (PBMC5_Mono)	0.029	Signac (p-value) (PBMC5_Mono) (0.029)
BMMC5_Myeloid	-0.0317956529955334	myeloid	307	136	4346	0.0706396686608376	0.0312931431201104	0.44299674267101	Signac	10.4089771566646	9.25770730468536	11.7034166108417	0.0598032393270706	4.96694587467491e-165	Signac (p-value)	#916953	Signac (p-value) (BMMC5_Myeloid)	0.031	Signac (p-value) (BMMC5_Myeloid) (0.031)
BMMC5_Myeloid	0.0071460487807471	myeloid	326	132	4346	0.0750115048320295	0.0303727565577543	0.404907975460123	ScenicPlus	9.98953603318952	8.92497852208624	11.181072303025	0.0574930091434039	1.94805198276301e-173	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (BMMC5_Myeloid)	0.03	SCENIC+ (importance) (BMMC5_Myeloid) (0.03)
