group1	group2	p	p_adjust	significant
scE2G (Multiome) (K562)	scE2G (Multiome) (BMMC5_Erythroid)	0.267073633413249	1	FALSE
scE2G (Multiome) (K562)	scE2G (scATAC) (K562)	0.915734182783338	1	FALSE
scE2G (Multiome) (K562)	scE2G (scATAC) (BMMC5_Erythroid)	0.551383038872898	1	FALSE
scE2G (Multiome) (K562)	ABC (A=scATAC, C=power law) (K562)	0.677844140998319	1	FALSE
scE2G (Multiome) (K562)	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	0.434742897129105	1	FALSE
scE2G (Multiome) (K562)	In element (ABC) & distance to TSS (K562)	0.506074143042451	1	FALSE
scE2G (Multiome) (K562)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.236641124589814	1	FALSE
scE2G (Multiome) (K562)	STARE (gABC, power law) (K562)	0.0262635575952672	1	FALSE
scE2G (Multiome) (K562)	STARE (gABC, power law) (BMMC5_Erythroid)	0.115610193757995	1	FALSE
scE2G (Multiome) (K562)	SnapATAC (p-value) (K562)	4.62280819771027e-55	5.54736983725232e-53	TRUE
scE2G (Multiome) (K562)	Signac (p-value) (K562)	4.07801131375933e-61	4.8936135765112e-59	TRUE
scE2G (Multiome) (K562)	Cicero (co-accessibility) (K562)	3.49476509857411e-61	4.19371811828893e-59	TRUE
scE2G (Multiome) (K562)	FigR (p-value) (K562)	1.77598592937025e-55	2.1311831152443e-53	TRUE
scE2G (Multiome) (K562)	SCENIC+ (importance) (K562)	1.44505475388933e-49	1.7340657046672e-47	TRUE
scE2G (Multiome) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.705416125464142	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	scE2G (scATAC) (K562)	0.238135247225541	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	scE2G (scATAC) (BMMC5_Erythroid)	0.622507946079027	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	ABC (A=scATAC, C=power law) (K562)	0.497490652748416	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	0.759367937762274	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (K562)	0.670874013496515	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.944462033370238	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	STARE (gABC, power law) (K562)	0.00112947704817072	0.135537245780486	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	STARE (gABC, power law) (BMMC5_Erythroid)	0.00859549506156507	1	FALSE
