Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
all_matches	0.999970272722385	all_matches	190	177	5886	0.0322799864084268	0.0300713557594292	0.931578947368421	DNase_ENCODE_rE2G	28.1039615538646	24.3983698761624	32.3723535232073	0.072141236456063	2.9218743805124e-192	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	0.03	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches) (0.03)
all_matches	0.979511690046836	all_matches	1055	877	29674	0.0355530093684707	0.0295544921480084	0.831279620853081	scE2G_multiome	25.5350992815279	24.035602397655	27.1281445137028	0.0308769876603322	0	scE2G (Multiome)	#792374	scE2G (Multiome) (all_matches)	0.03	scE2G (Multiome) (all_matches) (0.03)
all_matches	-386.071428571429	all_matches	1098	925	29674	0.0370020893711667	0.0311720698254364	0.842440801457195	ABC_distanceToTSS	20.9679376604145	19.7656491152971	22.2433580180663	0.0301275714945218	0	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (all_matches)	0.031	In element (ABC) & distance to TSS (all_matches) (0.031)
all_matches	0.982192819627402	all_matches	1121	925	29674	0.0377771786749343	0.0311720698254364	0.825156110615522	scE2G_ATAC	20.6215649158248	19.4469325810129	21.86714731519	0.029923008568777	0	scE2G (scATAC)	#006479	scE2G (scATAC) (all_matches)	0.031	scE2G (scATAC) (all_matches) (0.031)
all_matches	0.489633713541168	all_matches	1071	882	29674	0.0360922019276134	0.0297229898227404	0.823529411764706	STARE	17.5846304395147	16.5601837656883	18.6724514697108	0.0306250546720521	0	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (all_matches)	0.03	STARE (gABC, power law) (all_matches) (0.03)
all_matches	-0.496766220848653	all_matches	3945	885	29674	0.132944665363618	0.0298240884275797	0.224334600760456	SCENT	12.9616698287968	12.5750224277556	13.3602055754525	0.0154513185825078	0	SCENT (FDR)	#a5a083	SCENT (FDR) (all_matches)	0.03	SCENT (FDR) (all_matches) (0.03)
all_matches	-0.0226163834807348	all_matches	2232	897	29674	0.0752173620004044	0.0302284828469367	0.401881720430108	SnapATAC	7.35435348422728	7.05310629724502	7.66846732369431	0.0213393305512145	0	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (all_matches)	0.03	SnapATAC (p-value) (all_matches) (0.03)
all_matches	0.00826116032708834	all_matches	2210	888	29674	0.0744759722315832	0.029925187032419	0.401809954751131	ScenicPlus	7.34737317291681	7.04586567377929	7.66178281584264	0.0213788838364919	0	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (all_matches)	0.03	SCENIC+ (importance) (all_matches) (0.03)
all_matches	-0.162760329096424	all_matches	2396	887	29674	0.0807440857316169	0.0298914874974725	0.370200333889816	FigR	6.407273704939	6.15547138449222	6.66937652141961	0.0204557427629677	0	FigR (p-value)	#bc9678	FigR (p-value) (all_matches)	0.03	FigR (p-value) (all_matches) (0.03)
all_matches	-0.101948449448841	all_matches	2514	891	29674	0.0847206308552942	0.0300262856372582	0.354415274463007	Signac	6.33342245017154	6.09055485298048	6.58597466086485	0.0199501497742019	0	Signac (p-value)	#916953	Signac (p-value) (all_matches)	0.03	Signac (p-value) (all_matches) (0.03)
