group1	group2	p	p_adjust	significant
STARE (gABC, power law) (all_matches)	SnapATAC (p-value) (all_matches)	0.013329906517136	0.373237382479808	FALSE
STARE (gABC, power law) (all_matches)	Signac (p-value) (all_matches)	8.42948684647825e-58	2.36025631701391e-56	TRUE
STARE (gABC, power law) (all_matches)	Cicero (co-accessibility) (all_matches)	4.40372271415578e-31	1.23304235996362e-29	TRUE
STARE (gABC, power law) (all_matches)	FigR (p-value) (all_matches)	4.43148551899002e-56	1.24081594531721e-54	TRUE
STARE (gABC, power law) (all_matches)	SCENT (FDR) (all_matches)	0.000230213095738423	0.00644596668067584	TRUE
STARE (gABC, power law) (all_matches)	SCENIC+ (importance) (all_matches)	2.27232829929176e-29	6.36251923801692e-28	TRUE
STARE (gABC, power law) (all_matches)	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	1.34847729677406e-06	3.77573643096737e-05	TRUE
SnapATAC (p-value) (all_matches)	Signac (p-value) (all_matches)	4.96641551079324e-69	1.39059634302211e-67	TRUE
SnapATAC (p-value) (all_matches)	Cicero (co-accessibility) (all_matches)	1.52414289031858e-30	4.26760009289203e-29	TRUE
SnapATAC (p-value) (all_matches)	FigR (p-value) (all_matches)	1.36264137442851e-64	3.81539584839984e-63	TRUE
SnapATAC (p-value) (all_matches)	SCENT (FDR) (all_matches)	0.196263797555619	1	FALSE
SnapATAC (p-value) (all_matches)	SCENIC+ (importance) (all_matches)	6.32512319498398e-29	1.77103449459551e-27	TRUE
SnapATAC (p-value) (all_matches)	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	2.73371454874266e-10	7.65440073647944e-09	TRUE
Signac (p-value) (all_matches)	Cicero (co-accessibility) (all_matches)	2.43882012306244e-07	6.82869634457483e-06	TRUE
Signac (p-value) (all_matches)	FigR (p-value) (all_matches)	0.712666541687197	1	FALSE
Signac (p-value) (all_matches)	SCENT (FDR) (all_matches)	4.86308432236492e-89	1.36166361026218e-87	TRUE
Signac (p-value) (all_matches)	SCENIC+ (importance) (all_matches)	7.35628655810252e-11	2.0597602362687e-09	TRUE
Signac (p-value) (all_matches)	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	9.16595798737345e-38	2.56646823646456e-36	TRUE
Cicero (co-accessibility) (all_matches)	FigR (p-value) (all_matches)	1.95753598204359e-07	5.48110074972205e-06	TRUE
Cicero (co-accessibility) (all_matches)	SCENT (FDR) (all_matches)	4.19189020147679e-34	1.1737292564135e-32	TRUE
Cicero (co-accessibility) (all_matches)	SCENIC+ (importance) (all_matches)	0.362695922317	1	FALSE
Cicero (co-accessibility) (all_matches)	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	1.27839977164098e-27	3.57951936059474e-26	TRUE
FigR (p-value) (all_matches)	SCENT (FDR) (all_matches)	1.4689161993641e-79	4.11296535821948e-78	TRUE
FigR (p-value) (all_matches)	SCENIC+ (importance) (all_matches)	1.09261685251289e-10	3.0593271870361e-09	TRUE
FigR (p-value) (all_matches)	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	6.51191859773533e-38	1.82333720736589e-36	TRUE
SCENT (FDR) (all_matches)	SCENIC+ (importance) (all_matches)	6.11446412724758e-33	1.71204995562932e-31	TRUE
SCENT (FDR) (all_matches)	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	4.65336846473971e-12	1.30294317012712e-10	TRUE
SCENIC+ (importance) (all_matches)	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	2.0605180213438e-26	5.76945045976263e-25	TRUE
