group1	group2	p	p_adjust	significant
scE2G (Multiome) (K562)	scE2G (Multiome) (BMMC5_Erythroid)	4.60727709145586e-07	5.52873250974704e-05	TRUE
scE2G (Multiome) (K562)	scE2G (scATAC) (K562)	0.000109507477012112	0.0131408972414534	TRUE
scE2G (Multiome) (K562)	scE2G (scATAC) (BMMC5_Erythroid)	6.34225896045714e-08	7.61071075254857e-06	TRUE
scE2G (Multiome) (K562)	ABC (A=scATAC, C=power law) (K562)	1.464419056981e-13	1.7573028683772e-11	TRUE
scE2G (Multiome) (K562)	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	7.71177565667033e-16	9.2541307880044e-14	TRUE
scE2G (Multiome) (K562)	In element (ABC) & distance to TSS (K562)	2.37499756252416e-11	2.849997075029e-09	TRUE
scE2G (Multiome) (K562)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	1.44205378120502e-10	1.73046453744602e-08	TRUE
scE2G (Multiome) (K562)	STARE (gABC, power law) (K562)	5.07932099714003e-06	0.000609518519656804	TRUE
scE2G (Multiome) (K562)	STARE (gABC, power law) (BMMC5_Erythroid)	8.50526675433546e-12	1.02063201052025e-09	TRUE
scE2G (Multiome) (K562)	SnapATAC (p-value) (K562)	9.48697219682996e-13	1.1384366636196e-10	TRUE
scE2G (Multiome) (K562)	Signac (p-value) (K562)	2.4337832243073e-13	2.92053986916876e-11	TRUE
scE2G (Multiome) (K562)	FigR (p-value) (K562)	1.46005724945077e-12	1.75206869934093e-10	TRUE
scE2G (Multiome) (K562)	SCENIC+ (importance) (K562)	3.17542889103117e-12	3.8105146692374e-10	TRUE
scE2G (Multiome) (K562)	DIRECTNET (high-confidence) (K562)	8.46662404562732e-14	1.01599488547528e-11	TRUE
scE2G (Multiome) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.313038252545073	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	scE2G (scATAC) (K562)	0.237443388062125	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	scE2G (scATAC) (BMMC5_Erythroid)	0.731102684472267	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	ABC (A=scATAC, C=power law) (K562)	0.015821659713233	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	0.00204295667559053	0.245154801070864	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (K562)	0.097468036786974	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.165114863598433	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	STARE (gABC, power law) (K562)	0.613587662679353	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	STARE (gABC, power law) (BMMC5_Erythroid)	0.0665516330484754	1	FALSE
scE2G (Multiome) (BMMC5_Erythroid)	SnapATAC (p-value) (K562)	4.40171795554018e-36	5.28206154664821e-34	TRUE
scE2G (Multiome) (BMMC5_Erythroid)	Signac (p-value) (K562)	3.75164993624449e-37	4.50197992349339e-35	TRUE
scE2G (Multiome) (BMMC5_Erythroid)	FigR (p-value) (K562)	8.90886466005575e-36	1.06906375920669e-33	TRUE
scE2G (Multiome) (BMMC5_Erythroid)	SCENIC+ (importance) (K562)	3.85208606074929e-35	4.62250327289915e-33	TRUE
scE2G (Multiome) (BMMC5_Erythroid)	DIRECTNET (high-confidence) (K562)	9.26197098516164e-38	1.1114365182194e-35	TRUE
scE2G (Multiome) (BMMC5_Erythroid)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.37760548045999e-09	1.65312657655199e-07	TRUE
scE2G (scATAC) (K562)	scE2G (scATAC) (BMMC5_Erythroid)	0.125795686119088	1	FALSE
scE2G (scATAC) (K562)	ABC (A=scATAC, C=power law) (K562)	0.000339513012284812	0.0407415614741774	TRUE
scE2G (scATAC) (K562)	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	2.09617765913977e-05	0.00251541319096772	TRUE
scE2G (scATAC) (K562)	In element (ABC) & distance to TSS (K562)	0.00455507848859963	0.546609418631956	FALSE
scE2G (scATAC) (K562)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.0102502789413967	1	FALSE
scE2G (scATAC) (K562)	STARE (gABC, power law) (K562)	0.495708377276576	1	FALSE
scE2G (scATAC) (K562)	STARE (gABC, power law) (BMMC5_Erythroid)	0.00262925584681544	0.315510701617853	FALSE
scE2G (scATAC) (K562)	SnapATAC (p-value) (K562)	1.28033033114335e-29	1.53639639737202e-27	TRUE
scE2G (scATAC) (K562)	Signac (p-value) (K562)	1.40962362914353e-30	1.69154835497223e-28	TRUE
scE2G (scATAC) (K562)	FigR (p-value) (K562)	2.4431907568446e-29	2.93182890821351e-27	TRUE
scE2G (scATAC) (K562)	SCENIC+ (importance) (K562)	8.98074779514051e-29	1.07768973541686e-26	TRUE
scE2G (scATAC) (K562)	DIRECTNET (high-confidence) (K562)	3.66171058842003e-31	4.39405270610404e-29	TRUE
scE2G (scATAC) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.03621492744269e-06	0.000124345791293122	TRUE
scE2G (scATAC) (BMMC5_Erythroid)	ABC (A=scATAC, C=power law) (K562)	0.0371680276174879	1	FALSE
scE2G (scATAC) (BMMC5_Erythroid)	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	0.00581945081762991	0.698334098115589	FALSE
scE2G (scATAC) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (K562)	0.186154876461515	1	FALSE
scE2G (scATAC) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.292929999886366	1	FALSE
scE2G (scATAC) (BMMC5_Erythroid)	STARE (gABC, power law) (K562)	0.393931459982587	1	FALSE
scE2G (scATAC) (BMMC5_Erythroid)	STARE (gABC, power law) (BMMC5_Erythroid)	0.133085790986866	1	FALSE
scE2G (scATAC) (BMMC5_Erythroid)	SnapATAC (p-value) (K562)	1.59114337731987e-38	1.90937205278385e-36	TRUE
scE2G (scATAC) (BMMC5_Erythroid)	Signac (p-value) (K562)	1.21345917123765e-39	1.45615100548518e-37	TRUE
scE2G (scATAC) (BMMC5_Erythroid)	FigR (p-value) (K562)	3.30087731476073e-38	3.96105277771288e-36	TRUE
scE2G (scATAC) (BMMC5_Erythroid)	SCENIC+ (importance) (K562)	1.5314389014894e-37	1.83772668178727e-35	TRUE
scE2G (scATAC) (BMMC5_Erythroid)	DIRECTNET (high-confidence) (K562)	2.9438153012425e-40	3.532578361491e-38	TRUE
scE2G (scATAC) (BMMC5_Erythroid)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.27258557528516e-10	1.52710269034219e-08	TRUE
ABC (A=scATAC, C=power law) (K562)	ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	0.506512676793002	1	FALSE
ABC (A=scATAC, C=power law) (K562)	In element (ABC) & distance to TSS (K562)	0.442626252811012	1	FALSE
ABC (A=scATAC, C=power law) (K562)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.301342163601558	1	FALSE
ABC (A=scATAC, C=power law) (K562)	STARE (gABC, power law) (K562)	0.00347278175213986	0.416733810256784	FALSE
ABC (A=scATAC, C=power law) (K562)	STARE (gABC, power law) (BMMC5_Erythroid)	0.562219330209849	1	FALSE
ABC (A=scATAC, C=power law) (K562)	SnapATAC (p-value) (K562)	2.49780250518534e-50	2.99736300622241e-48	TRUE
ABC (A=scATAC, C=power law) (K562)	Signac (p-value) (K562)	1.34958281686411e-51	1.61949938023693e-49	TRUE
ABC (A=scATAC, C=power law) (K562)	FigR (p-value) (K562)	5.58067707883554e-50	6.69681249460265e-48	TRUE
ABC (A=scATAC, C=power law) (K562)	SCENIC+ (importance) (K562)	3.23573780173133e-49	3.8828853620776e-47	TRUE
ABC (A=scATAC, C=power law) (K562)	DIRECTNET (high-confidence) (K562)	3.15716227274492e-52	3.7885947272939e-50	TRUE
ABC (A=scATAC, C=power law) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	4.62627821639198e-17	5.55153385967038e-15	TRUE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (K562)	0.150638991753977	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.0885862343649561	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	STARE (gABC, power law) (K562)	0.000323081432996711	0.0387697719596054	TRUE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	STARE (gABC, power law) (BMMC5_Erythroid)	0.212875250310688	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	SnapATAC (p-value) (K562)	4.95631308297068e-55	5.94757569956481e-53	TRUE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	Signac (p-value) (K562)	2.30497252160113e-56	2.76596702592135e-54	TRUE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	FigR (p-value) (K562)	1.14209083390105e-54	1.37050900068126e-52	TRUE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	SCENIC+ (importance) (K562)	7.2968029901441e-54	8.75616358817292e-52	TRUE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	DIRECTNET (high-confidence) (K562)	5.3471801374114e-57	6.41661616489368e-55	TRUE
ABC (A=scATAC, C=power law) (BMMC5_Erythroid)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.25198236370915e-19	1.50237883645098e-17	TRUE
In element (ABC) & distance to TSS (K562)	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.788575445719879	1	FALSE
In element (ABC) & distance to TSS (K562)	STARE (gABC, power law) (K562)	0.0301566400543089	1	FALSE
In element (ABC) & distance to TSS (K562)	STARE (gABC, power law) (BMMC5_Erythroid)	0.852599817435962	1	FALSE
In element (ABC) & distance to TSS (K562)	SnapATAC (p-value) (K562)	4.15428154943722e-46	4.98513785932466e-44	TRUE
In element (ABC) & distance to TSS (K562)	Signac (p-value) (K562)	2.48804323439989e-47	2.98565188127987e-45	TRUE
In element (ABC) & distance to TSS (K562)	FigR (p-value) (K562)	9.0816566986464e-46	1.08979880383757e-43	TRUE
In element (ABC) & distance to TSS (K562)	SCENIC+ (importance) (K562)	4.92326616299443e-45	5.90791939559332e-43	TRUE
In element (ABC) & distance to TSS (K562)	DIRECTNET (high-confidence) (K562)	5.86823836287028e-48	7.04188603544434e-46	TRUE
In element (ABC) & distance to TSS (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.41165271886213e-14	1.69398326263456e-12	TRUE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	STARE (gABC, power law) (K562)	0.0577502888701396	1	FALSE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	STARE (gABC, power law) (BMMC5_Erythroid)	0.650894311129318	1	FALSE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	SnapATAC (p-value) (K562)	2.47125518905306e-44	2.96550622686368e-42	TRUE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	Signac (p-value) (K562)	1.57542737161678e-45	1.89051284594014e-43	TRUE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	FigR (p-value) (K562)	5.33102646751853e-44	6.39723176102224e-42	TRUE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	SCENIC+ (importance) (K562)	2.77632272864988e-43	3.33158727437985e-41	TRUE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	DIRECTNET (high-confidence) (K562)	3.73865823471494e-46	4.48638988165792e-44	TRUE
In element (ABC) & distance to TSS (BMMC5_Erythroid)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.12471220200368e-13	1.34965464240442e-11	TRUE
STARE (gABC, power law) (K562)	STARE (gABC, power law) (BMMC5_Erythroid)	0.019110009625883	1	FALSE
STARE (gABC, power law) (K562)	SnapATAC (p-value) (K562)	1.41496685852168e-33	1.69796023022602e-31	TRUE
STARE (gABC, power law) (K562)	Signac (p-value) (K562)	1.30829553879974e-34	1.56995464655969e-32	TRUE
STARE (gABC, power law) (K562)	FigR (p-value) (K562)	2.81130360042141e-33	3.37356432050569e-31	TRUE
STARE (gABC, power law) (K562)	SCENIC+ (importance) (K562)	1.15376136095518e-32	1.38451363314622e-30	TRUE
STARE (gABC, power law) (K562)	DIRECTNET (high-confidence) (K562)	3.27660696074035e-35	3.93192835288842e-33	TRUE
STARE (gABC, power law) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	2.37625413753187e-08	2.85150496503824e-06	TRUE
STARE (gABC, power law) (BMMC5_Erythroid)	SnapATAC (p-value) (K562)	9.63803754982204e-47	1.15656450597864e-44	TRUE
STARE (gABC, power law) (BMMC5_Erythroid)	Signac (p-value) (K562)	5.78555442953303e-48	6.94266531543963e-46	TRUE
STARE (gABC, power law) (BMMC5_Erythroid)	FigR (p-value) (K562)	2.10613225342144e-46	2.52735870410573e-44	TRUE
STARE (gABC, power law) (BMMC5_Erythroid)	SCENIC+ (importance) (K562)	1.14069153769731e-45	1.36882984523677e-43	TRUE
STARE (gABC, power law) (BMMC5_Erythroid)	DIRECTNET (high-confidence) (K562)	1.3650239270743e-48	1.63802871248916e-46	TRUE
STARE (gABC, power law) (BMMC5_Erythroid)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	4.56734679972501e-15	5.48081615967001e-13	TRUE
SnapATAC (p-value) (K562)	Signac (p-value) (K562)	0.849875159994473	1	FALSE
SnapATAC (p-value) (K562)	FigR (p-value) (K562)	0.943139620613512	1	FALSE
SnapATAC (p-value) (K562)	SCENIC+ (importance) (K562)	0.859596646902412	1	FALSE
SnapATAC (p-value) (K562)	DIRECTNET (high-confidence) (K562)	0.692940775992695	1	FALSE
SnapATAC (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.31695693238253e-09	1.58034831885904e-07	TRUE
Signac (p-value) (K562)	FigR (p-value) (K562)	0.794129606422136	1	FALSE
Signac (p-value) (K562)	SCENIC+ (importance) (K562)	0.71412090527533	1	FALSE
