group1	group2	p	p_adjust	significant
scE2G (Multiome) (K562)	scE2G (scATAC) (K562)	1.71622772676489e-13	7.72302477044199e-12	TRUE
scE2G (Multiome) (K562)	ABC (A=scATAC, C=power law) (K562)	3.12232002663109e-14	1.40504401198399e-12	TRUE
scE2G (Multiome) (K562)	In element (ABC) & distance to TSS (K562)	1.44083427136709e-11	6.48375422115192e-10	TRUE
scE2G (Multiome) (K562)	STARE (gABC, power law) (K562)	1.21324815742783e-16	5.45961670842524e-15	TRUE
scE2G (Multiome) (K562)	SnapATAC (p-value) (K562)	0.878460326663913	1	FALSE
scE2G (Multiome) (K562)	Signac (p-value) (K562)	0.942984807747808	1	FALSE
scE2G (Multiome) (K562)	FigR (p-value) (K562)	0.874414032945166	1	FALSE
scE2G (Multiome) (K562)	SCENIC+ (importance) (K562)	0.811607280175636	1	FALSE
scE2G (Multiome) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.263873864455176	1	FALSE
scE2G (scATAC) (K562)	ABC (A=scATAC, C=power law) (K562)	0.836864537882822	1	FALSE
scE2G (scATAC) (K562)	In element (ABC) & distance to TSS (K562)	0.593796803432707	1	FALSE
scE2G (scATAC) (K562)	STARE (gABC, power law) (K562)	0.439300286454455	1	FALSE
scE2G (scATAC) (K562)	SnapATAC (p-value) (K562)	4.3703761312032e-14	1.96666925904144e-12	TRUE
scE2G (scATAC) (K562)	Signac (p-value) (K562)	2.49137200036164e-14	1.12111740016274e-12	TRUE
scE2G (scATAC) (K562)	FigR (p-value) (K562)	4.5272411071348e-14	2.03725849821066e-12	TRUE
scE2G (scATAC) (K562)	SCENIC+ (importance) (K562)	7.83863773412961e-14	3.52738698035833e-12	TRUE
scE2G (scATAC) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.579153044442e-09	7.10618869998902e-08	TRUE
ABC (A=scATAC, C=power law) (K562)	In element (ABC) & distance to TSS (K562)	0.460272401430723	1	FALSE
ABC (A=scATAC, C=power law) (K562)	STARE (gABC, power law) (K562)	0.571521164074067	1	FALSE
ABC (A=scATAC, C=power law) (K562)	SnapATAC (p-value) (K562)	7.08113098289911e-15	3.1865089423046e-13	TRUE
ABC (A=scATAC, C=power law) (K562)	Signac (p-value) (K562)	3.96959228332751e-15	1.78631652749738e-13	TRUE
ABC (A=scATAC, C=power law) (K562)	FigR (p-value) (K562)	7.34304519209844e-15	3.3043703364443e-13	TRUE
ABC (A=scATAC, C=power law) (K562)	SCENIC+ (importance) (K562)	1.2925844937222e-14	5.81663022174988e-13	TRUE
ABC (A=scATAC, C=power law) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	4.09254178216513e-10	1.84164380197431e-08	TRUE
In element (ABC) & distance to TSS (K562)	STARE (gABC, power law) (K562)	0.190964263166675	1	FALSE
In element (ABC) & distance to TSS (K562)	SnapATAC (p-value) (K562)	5.01276955213766e-12	2.25574629846195e-10	TRUE
In element (ABC) & distance to TSS (K562)	Signac (p-value) (K562)	3.00073171549061e-12	1.35032927197078e-10	TRUE
In element (ABC) & distance to TSS (K562)	FigR (p-value) (K562)	5.17672259672022e-12	2.3295251685241e-10	TRUE
In element (ABC) & distance to TSS (K562)	SCENIC+ (importance) (K562)	8.54184375016001e-12	3.843829687572e-10	TRUE
In element (ABC) & distance to TSS (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	4.92606826303821e-08	2.21673071836719e-06	TRUE
STARE (gABC, power law) (K562)	SnapATAC (p-value) (K562)	1.78217648201054e-17	8.01979416904745e-16	TRUE
STARE (gABC, power law) (K562)	Signac (p-value) (K562)	9.42188106119335e-18	4.23984647753701e-16	TRUE
STARE (gABC, power law) (K562)	FigR (p-value) (K562)	1.85493076642253e-17	8.34718844890137e-16	TRUE
STARE (gABC, power law) (K562)	SCENIC+ (importance) (K562)	3.45912837328218e-17	1.55660776797698e-15	TRUE
STARE (gABC, power law) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	5.40273481454558e-12	2.43123066654551e-10	TRUE
SnapATAC (p-value) (K562)	Signac (p-value) (K562)	0.931248733198964	1	FALSE
SnapATAC (p-value) (K562)	FigR (p-value) (K562)	0.995659425171494	1	FALSE
SnapATAC (p-value) (K562)	SCENIC+ (importance) (K562)	0.927854731176299	1	FALSE
SnapATAC (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.30474805082429	1	FALSE
Signac (p-value) (K562)	FigR (p-value) (K562)	0.926925296842104	1	FALSE
Signac (p-value) (K562)	SCENIC+ (importance) (K562)	0.859651278172663	1	FALSE
Signac (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.26998199436443	1	FALSE
FigR (p-value) (K562)	SCENIC+ (importance) (K562)	0.932178614658412	1	FALSE
FigR (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.307035676997349	1	FALSE
SCENIC+ (importance) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.344299766858349	1	FALSE
