group1	group2	p	p_adjust	significant
scE2G (Multiome) (PBMC5_NK)	scE2G (scATAC) (PBMC5_NK)	0.51704070375979	1	FALSE
scE2G (Multiome) (PBMC5_NK)	ABC (A=scATAC, C=power law) (PBMC5_NK)	0.393487178331833	1	FALSE
scE2G (Multiome) (PBMC5_NK)	In element (ABC) & distance to TSS (PBMC5_NK)	0.0025663207467854	0.025663207467854	TRUE
scE2G (Multiome) (PBMC5_NK)	STARE (gABC, power law) (PBMC5_NK)	0.141726919779848	1	FALSE
scE2G (scATAC) (PBMC5_NK)	ABC (A=scATAC, C=power law) (PBMC5_NK)	0.817688894205942	1	FALSE
scE2G (scATAC) (PBMC5_NK)	In element (ABC) & distance to TSS (PBMC5_NK)	0.0151424554226013	0.151424554226013	FALSE
scE2G (scATAC) (PBMC5_NK)	STARE (gABC, power law) (PBMC5_NK)	0.403454184962512	1	FALSE
ABC (A=scATAC, C=power law) (PBMC5_NK)	In element (ABC) & distance to TSS (PBMC5_NK)	0.0335921264519127	0.335921264519127	FALSE
ABC (A=scATAC, C=power law) (PBMC5_NK)	STARE (gABC, power law) (PBMC5_NK)	0.56487830161149	1	FALSE
In element (ABC) & distance to TSS (PBMC5_NK)	STARE (gABC, power law) (PBMC5_NK)	0.10429126910929	1	FALSE
