Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
K562	0.995552976798242	blood	32	29	2861	0.0111849003844809	0.0101363159734359	0.90625	scE2G_multiome	25.074858406408	17.7605738967001	35.4013630279275	0.175964782365326	6.41536923390254e-30	scE2G (Multiome)	#792374	scE2G (Multiome) (K562)	0.01	scE2G (Multiome) (K562) (0.01)
K562	0.99998900165791	blood	35	31	2861	0.012233484795526	0.0108353722474659	0.885714285714286	DNase_ENCODE_rE2G	21.6153276819977	15.4716186516278	30.1986754793092	0.170613026471844	1.62852964211881e-30	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.011	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562) (0.011)
BMMC5_Erythroid	0.995552976798242	blood	29	26	2861	0.0101363159734359	0.00908773156239077	0.896551724137931	scE2G_multiome	21.3829346364703	14.8820547861195	30.7235728021927	0.184920258497853	5.87069374183069e-25	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC5_Erythroid)	0.009	scE2G (Multiome) (BMMC5_Erythroid) (0.009)
BMMC5_Erythroid	-97.0204081632655	blood	35	27	2861	0.012233484795526	0.0094372596994058	0.771428571428571	ABC_distanceToTSS	21.2722877434719	15.2261655689653	29.7192503123302	0.170610182856561	1.65425373739451e-29	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (BMMC5_Erythroid)	0.009	In element (ABC) & distance to TSS (BMMC5_Erythroid) (0.009)
BMMC5_Erythroid	0.836457436333174	blood	32	29	2861	0.0111849003844809	0.0101363159734359	0.90625	STARE	16.778329963679	11.8858278492525	23.6847075307247	0.175891710280416	1.95233080412776e-24	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (BMMC5_Erythroid)	0.01	STARE (gABC, power law) (BMMC5_Erythroid) (0.01)
K562	0.782596745102041	blood	37	31	2861	0.0129325410695561	0.0108353722474659	0.837837837837838	STARE	13.7235439250208	9.96291271741661	18.9036743775481	0.163392503479954	1.83791872874242e-25	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (K562)	0.011	STARE (gABC, power law) (K562) (0.011)
BMMC5_Erythroid	-0.0570934615893513	blood	176	28	2861	0.0615169521146452	0.00978678783642083	0.159090909090909	SCENT	13.4129879544042	11.5897918763107	15.522991938511	0.0745415676029736	5.08932779270945e-123	SCENT (FDR)	#a5a083	SCENT (FDR) (BMMC5_Erythroid)	0.01	SCENT (FDR) (BMMC5_Erythroid) (0.01)
K562	0.0773421102931598	blood	145	28	2861	0.0506815798671793	0.00978678783642083	0.193103448275862	Cicero	8.8333205006036	7.516686567626	10.3805779799898	0.0823512921561265	5.17819223350544e-78	Cicero (co-accessibility)	#888364	Cicero (co-accessibility) (K562)	0.01	Cicero (co-accessibility) (K562) (0.01)
K562	-0.0570934615893513	blood	221	27	2861	0.0772457182803216	0.0094372596994058	0.122171945701357	SCENT	8.04444782044935	7.07083474995619	9.15212178255662	0.0658193724489132	5.77538327081811e-113	SCENT (FDR)	#a5a083	SCENT (FDR) (K562)	0.009	SCENT (FDR) (K562) (0.009)
K562	0.0363422556903308	blood	158	30	2861	0.0552254456483747	0.0104858441104509	0.189873417721519	ScenicPlus	5.75657040118079	4.93231247314102	6.71857327860002	0.0788452964266709	2.47785926134612e-60	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (K562)	0.01	SCENIC+ (importance) (K562) (0.01)
K562	-0.00935559782252613	blood	206	29	2861	0.0720027962250961	0.0101363159734359	0.140776699029126	FigR	5.45986376010885	4.77769906373942	6.23942862060845	0.0680955236661953	9.58855808013262e-77	FigR (p-value)	#bc9678	FigR (p-value) (K562)	0.01	FigR (p-value) (K562) (0.01)
K562	-0.00118911785226073	blood	355	28	2861	0.124082488640336	0.00978678783642083	0.0788732394366197	Signac	5.00277044186106	4.5266448254742	5.52897632991049	0.05102687585068	9.20527653050318e-123	Signac (p-value)	#916953	Signac (p-value) (K562)	0.01	Signac (p-value) (K562) (0.01)
BMMC5_Erythroid	0.00181799946528013	blood	60	29	2861	0.0209716882209018	0.0101363159734359	0.483333333333333	ScenicPlus	2.41183298085047	1.87377323066918	3.10439824430657	0.128794643706888	5.10519746453116e-05	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (BMMC5_Erythroid)	0.01	SCENIC+ (importance) (BMMC5_Erythroid) (0.01)
BMMC5_Erythroid	-0.183507209007913	blood	62	30	2861	0.0216707444949318	0.0104858441104509	0.483870967741936	Signac	2.15620750107007	1.68234022180908	2.76354968358979	0.126617162679648	0.00161326989371068	Signac (p-value)	#916953	Signac (p-value) (BMMC5_Erythroid)	0.01	Signac (p-value) (BMMC5_Erythroid) (0.01)
BMMC5_Erythroid	-0.386555781604007	blood	66	29	2861	0.023068857042992	0.0101363159734359	0.439393939393939	FigR	2.08163127142943	1.63709633983149	2.64687461865495	0.122567406968252	0.00217841591800877	FigR (p-value)	#bc9678	FigR (p-value) (BMMC5_Erythroid)	0.01	FigR (p-value) (BMMC5_Erythroid) (0.01)
BMMC5_Erythroid	-0.0139844769265553	blood	62	28	2861	0.0216707444949318	0.00978678783642083	0.451612903225806	SnapATAC	2.05234019870574	1.60130122496441	2.63042344910285	0.126616682775959	0.00870539615869628	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (BMMC5_Erythroid)	0.01	SnapATAC (p-value) (BMMC5_Erythroid) (0.01)
