Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
PBMC5_Mono	0.918292209418908	myeloid	261	214	4346	0.0600552231937414	0.0492406810860561	0.81992337164751	scE2G_multiome	28.9952789267618	25.7037053530682	32.7083659142692	0.061479630944528	3.63354077409145e-261	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC5_Mono)	0.049	scE2G (Multiome) (PBMC5_Mono) (0.049)
PBMC5_Mono	0.957634783652941	myeloid	259	217	4346	0.0595950299125633	0.0499309710078233	0.837837837837838	scE2G_ATAC	26.0284646898692	23.0559279247058	29.3842423659647	0.061872474563401	7.63170974883853e-247	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC5_Mono)	0.05	scE2G (scATAC) (PBMC5_Mono) (0.05)
BMMC5_Myeloid	0.959105196504193	myeloid	251	213	4346	0.0577542567878509	0.0490105844454671	0.848605577689243	scE2G_multiome	25.3284242420468	22.4120785220467	28.6242560659437	0.0624129936150153	5.24196497336047e-240	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC5_Myeloid)	0.049	scE2G (Multiome) (BMMC5_Myeloid) (0.049)
PBMC5_Mono	0.632667755102041	myeloid	265	226	4346	0.0609756097560976	0.0520018407731247	0.852830188679245	scABC	25.0836403990628	22.2534523487704	28.2737710000425	0.0610820909644099	4.37603847065149e-249	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC5_Mono)	0.052	ABC (A=scATAC, C=power law) (PBMC5_Mono) (0.052)
PBMC5_Mono	-842.102040816327	myeloid	254	216	4346	0.058444546709618	0.0497008743672342	0.850393700787402	ABC_distanceToTSS	25.0377774677206	22.1549192496947	28.2957610207374	0.0624124851913274	7.76666832922488e-239	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (PBMC5_Mono)	0.05	In element (ABC) & distance to TSS (PBMC5_Mono) (0.05)
BMMC5_Myeloid	-628.591836734694	myeloid	263	226	4346	0.0605154164749195	0.0520018407731247	0.859315589353612	ABC_distanceToTSS	23.0623335638679	20.4603458021016	25.9952219065855	0.0610786954362317	2.9632472744779e-240	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (BMMC5_Myeloid)	0.052	In element (ABC) & distance to TSS (BMMC5_Myeloid) (0.052)
BMMC5_Myeloid	0.977683605855374	myeloid	241	207	4346	0.0554532903819604	0.0476300046019328	0.858921161825726	scE2G_ATAC	21.7951925367045	19.2325426515452	24.6993040035636	0.0638203796568742	2.16081611013803e-215	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC5_Myeloid)	0.048	scE2G (scATAC) (BMMC5_Myeloid) (0.048)
PBMC5_Mono	0.306021154415989	myeloid	256	210	4346	0.0589047399907961	0.0483202945237	0.8203125	STARE	20.8315281739946	18.3926916301933	23.5937498865885	0.0635288331585393	6.82100044422776e-213	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (PBMC5_Mono)	0.048	STARE (gABC, power law) (PBMC5_Mono) (0.048)
BMMC5_Myeloid	0.367225340791049	myeloid	257	216	4346	0.0591348366313852	0.0497008743672342	0.840466926070039	STARE	19.0779032668669	16.8724911818914	21.5715859108323	0.0626777911602896	9.9929575995605e-210	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (BMMC5_Myeloid)	0.05	STARE (gABC, power law) (BMMC5_Myeloid) (0.05)
BMMC5_Myeloid	-0.416248816184437	myeloid	856	217	4346	0.196962724344225	0.0499309710078233	0.253504672897196	SCENT	17.1421548041761	16.0896283764292	18.2635337781216	0.0323300629237927	0	SCENT (FDR)	#a5a083	SCENT (FDR) (BMMC5_Myeloid)	0.05	SCENT (FDR) (BMMC5_Myeloid) (0.05)
PBMC5_Mono	-0.577283625512868	myeloid	920	216	4346	0.211688909341924	0.0497008743672342	0.234782608695652	SCENT	15.8213990363363	14.8864448512257	16.8150737109253	0.0310782933838865	0	SCENT (FDR)	#a5a083	SCENT (FDR) (PBMC5_Mono)	0.05	SCENT (FDR) (PBMC5_Mono) (0.05)
PBMC5_Mono	0.00206048673726855	myeloid	412	216	4346	0.0947998159226875	0.0497008743672342	0.524271844660194	ScenicPlus	10.342107257658	9.36429765766968	11.4220186541484	0.0506740476899268	1.78786326930843e-225	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (PBMC5_Mono)	0.05	SCENIC+ (importance) (PBMC5_Mono) (0.05)
PBMC5_Mono	-0.285455658456754	myeloid	417	216	4346	0.0959502991256328	0.0497008743672342	0.517985611510791	Signac	9.28461445824995	8.4144200166788	10.2448018363087	0.0502110084338002	5.12724529397609e-214	Signac (p-value)	#916953	Signac (p-value) (PBMC5_Mono)	0.05	Signac (p-value) (PBMC5_Mono) (0.05)
PBMC5_Mono	-0.264485534781689	myeloid	408	215	4346	0.0938794293603313	0.0494707777266452	0.526960784313726	FigR	9.19490984593698	8.32685469227058	10.1534577219642	0.0505949380679204	1.33938658329204e-209	FigR (p-value)	#bc9678	FigR (p-value) (PBMC5_Mono)	0.049	FigR (p-value) (PBMC5_Mono) (0.049)
PBMC5_Mono	-0.0616306073584934	myeloid	406	222	4346	0.0934192360791532	0.0510814542107685	0.54679802955665	SnapATAC	9.18655387120103	8.31546998405388	10.148887818766	0.0508291206028548	1.19222911508766e-207	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (PBMC5_Mono)	0.051	SnapATAC (p-value) (PBMC5_Mono) (0.051)
BMMC5_Myeloid	0.00181799946528013	myeloid	418	219	4346	0.0961803957662218	0.0503911642890014	0.523923444976077	ScenicPlus	8.16539462980535	7.39901241784444	9.01115793503131	0.0502858846675948	2.235728711053e-195	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (BMMC5_Myeloid)	0.05	SCENIC+ (importance) (BMMC5_Myeloid) (0.05)
BMMC5_Myeloid	-0.33261282036465	myeloid	427	217	4346	0.0982512655315232	0.0499309710078233	0.508196721311475	Signac	7.26139046300122	6.58952729798007	8.00175628262865	0.0495364809517768	2.52110163265698e-184	Signac (p-value)	#916953	Signac (p-value) (BMMC5_Myeloid)	0.05	Signac (p-value) (BMMC5_Myeloid) (0.05)
BMMC5_Myeloid	-0.033825133125385	myeloid	435	217	4346	0.100092038656236	0.0499309710078233	0.498850574712644	SnapATAC	7.19766102085989	6.53818464181939	7.92365572545066	0.049029761033577	1.10243850713215e-186	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (BMMC5_Myeloid)	0.05	SnapATAC (p-value) (BMMC5_Myeloid) (0.05)
BMMC5_Myeloid	-0.427245863878113	myeloid	426	218	4346	0.0980211688909342	0.0501610676484123	0.511737089201878	FigR	7.08040862002265	6.42529347572934	7.80231851134247	0.0495362744438475	8.95812869110505e-181	FigR (p-value)	#bc9678	FigR (p-value) (BMMC5_Myeloid)	0.05	FigR (p-value) (BMMC5_Myeloid) (0.05)
