Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
all_matches	0.653007793364557	all_matches	2723	2203	29674	0.0917638336590955	0.0742400754869583	0.809034153507161	scE2G_multiome	22.4215117370068	21.6074363220321	23.2662580178532	0.0188693843910676	0	scE2G (Multiome)	#792374	scE2G (Multiome) (all_matches)	0.074	scE2G (Multiome) (all_matches) (0.074)
all_matches	0.653590274811863	all_matches	507	443	5886	0.0861365953109072	0.0752633367312266	0.873767258382643	DNase_ENCODE_rE2G	19.9979199450855	18.3535720068429	21.7895896221697	0.0437783810040067	0	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches)	0.075	ENCODE-rE2G (A=DNase, C=average Hi-C) (all_matches) (0.075)
all_matches	0.733570097358231	all_matches	2811	2233	29674	0.0947293927343803	0.0752510615353508	0.794379224475276	scE2G_ATAC	19.6409145560883	18.9392862047017	20.3685355630665	0.0185597634749292	0	scE2G (scATAC)	#006479	scE2G (scATAC) (all_matches)	0.075	scE2G (scATAC) (all_matches) (0.075)
all_matches	0.081669387755102	all_matches	2737	2233	29674	0.0922356271483454	0.0752510615353508	0.815856777493606	scABC	19.2781880918231	18.5800152720208	20.0025958355032	0.0188206268439859	0	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (all_matches)	0.075	ABC (A=scATAC, C=power law) (all_matches) (0.075)
all_matches	-5979.67346938776	all_matches	2771	2245	29674	0.0933814113365236	0.0756554559547078	0.810176831468784	ABC_distanceToTSS	18.478055723099	17.8140097226755	19.166855111308	0.0186731186798793	0	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (all_matches)	0.076	In element (ABC) & distance to TSS (all_matches) (0.076)
all_matches	0.11456580244898	all_matches	2917	2251	29674	0.0983015434387005	0.0758576531643863	0.771683236201577	STARE	15.7036411589554	15.1515822731845	16.2758147104994	0.0182593352344954	0	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (all_matches)	0.076	STARE (gABC, power law) (all_matches) (0.076)
all_matches	0	all_matches	2730	2219	29674	0.0919997304037204	0.074779268046101	0.812820512820513	ScenicPlus	6.16754406757131	5.94138193069862	6.4023151968891	0.0190610440986237	0	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (all_matches)	0.075	SCENIC+ (importance) (all_matches) (0.075)
all_matches	-0.999596523745205	all_matches	2733	2093	29674	0.0921008290085597	0.0705331266428523	0.765825100622027	SnapATAC	6.14708605972287	5.92181899537415	6.38092232389347	0.0190485610802696	0	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (all_matches)	0.071	SnapATAC (p-value) (all_matches) (0.071)
all_matches	0	all_matches	2733	2103	29674	0.0921008290085597	0.0708701219923165	0.769484083424808	ArchR	6.14678857989105	5.92153241734304	6.38061352754227	0.0190485610536553	0	ArchR (high-confidence)	#dcbca1	ArchR (high-confidence) (all_matches)	0.071	ArchR (high-confidence) (all_matches) (0.071)
all_matches	-0.996907015715598	all_matches	2732	2093	29674	0.0920671294736132	0.0705331266428523	0.76610541727672	FigR	6.14479539549286	5.91956403580031	6.37859650205901	0.0190527188661681	0	FigR (p-value)	#bc9678	FigR (p-value) (all_matches)	0.071	FigR (p-value) (all_matches) (0.071)
all_matches	-0.999094804598639	all_matches	2734	2093	29674	0.0921345285435061	0.0705331266428523	0.765544989027067	Signac	6.11690121960798	5.89278834016888	6.34953749745052	0.0190444027911169	0	Signac (p-value)	#916953	Signac (p-value) (all_matches)	0.071	Signac (p-value) (all_matches) (0.071)
