Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
GM12878	0.734633767535127	LCL	215	181	2404	0.0894342762063228	0.0752911813643927	0.841860465116279	scE2G_multiome	31.8696778865046	27.9626483187321	36.3226099692839	0.0667284660837317	2.0466918768929e-224	scE2G (Multiome)	#792374	scE2G (Multiome) (GM12878)	0.075	scE2G (Multiome) (GM12878) (0.075)
GM12878	0.857360699912013	LCL	209	184	2404	0.0869384359400998	0.0765391014975042	0.880382775119617	DNase_ENCODE_rE2G	31.1563420859413	27.2782125695581	35.5858232903243	0.0678224266559928	1.44437883536354e-216	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	ENCODE-rE2G (A=DNase, C=average Hi-C) (GM12878)	0.077	ENCODE-rE2G (A=DNase, C=average Hi-C) (GM12878) (0.077)
GM12878	-2261.85714285714	LCL	212	184	2404	0.0881863560732113	0.0765391014975042	0.867924528301887	ABC_distanceToTSS	30.4812944950229	26.7161886714679	34.7770157456844	0.0672683285571247	2.97131378673098e-217	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (GM12878)	0.077	In element (ABC) & distance to TSS (GM12878) (0.077)
GM12878	0.151881	LCL	211	181	2404	0.0877703826955075	0.0752911813643927	0.85781990521327	scABC	30.0982786566718	26.3615115516509	34.3647357367842	0.0676353918040413	5.45045830747828e-214	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (GM12878)	0.075	ABC (A=scATAC, C=power law) (GM12878) (0.075)
GM12878	0.815048165101762	LCL	215	181	2404	0.0894342762063228	0.0752911813643927	0.841860465116279	scE2G_ATAC	29.2989469855587	25.7072241191682	33.3924927282407	0.0667254759866301	3.88661196221693e-217	scE2G (scATAC)	#006479	scE2G (scATAC) (GM12878)	0.075	scE2G (scATAC) (GM12878) (0.075)
GM12878	0.183612781665869	LCL	225	182	2404	0.0935940099833611	0.0757071547420965	0.808888888888889	STARE	21.945036832466	19.2947700552838	24.9593356229922	0.0656680045938733	4.53036985115532e-198	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (GM12878)	0.076	STARE (gABC, power law) (GM12878) (0.076)
GM12878	0.00959826295379257	LCL	484	185	2404	0.201331114808652	0.076955074875208	0.382231404958678	ScenicPlus	8.89888978791374	8.18935679335846	9.6698973381717	0.0423942314807775	1.01208152055679e-267	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (GM12878)	0.077	SCENIC+ (importance) (GM12878) (0.077)
GM12878	-0.163199432448197	LCL	491	180	2404	0.204242928452579	0.0748752079866889	0.366598778004073	SnapATAC	8.78008076422169	8.08644252268182	9.53321785321852	0.041988888658922	8.88328015032126e-270	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (GM12878)	0.075	SnapATAC (p-value) (GM12878) (0.075)
GM12878	-0.224660159624858	LCL	485	184	2404	0.201747088186356	0.0765391014975042	0.379381443298969	FigR	8.52188093916351	7.84598774218116	9.25599900581664	0.0421613862042638	1.49571717579755e-262	FigR (p-value)	#bc9678	FigR (p-value) (GM12878)	0.077	FigR (p-value) (GM12878) (0.077)
GM12878	-0.160381199938237	LCL	516	184	2404	0.214642262895175	0.0765391014975042	0.356589147286822	Signac	7.92899672314815	7.32161954949945	8.58675988429257	0.04066143980799	7.25694889240031e-266	Signac (p-value)	#916953	Signac (p-value) (GM12878)	0.077	Signac (p-value) (GM12878) (0.077)
GM12878	-0.0425386676053344	LCL	382	180	2404	0.158901830282862	0.0748752079866889	0.471204188481675	Cicero	7.36231682896033	6.69107186316938	8.10090075229258	0.0487767073717133	7.76572784762153e-183	Cicero (co-accessibility)	#888364	Cicero (co-accessibility) (GM12878)	0.075	Cicero (co-accessibility) (GM12878) (0.075)
