group1	group2	p	p_adjust	significant
scE2G (Multiome) (GM12878)	scE2G (scATAC) (GM12878)	0.519473362947228	1	FALSE
scE2G (Multiome) (GM12878)	In element (ABC) & distance to TSS (GM12878)	0.159467411916381	1	FALSE
scE2G (Multiome) (GM12878)	STARE (gABC, power law) (GM12878)	0.00077616035417028	0.0512265833752385	FALSE
scE2G (Multiome) (GM12878)	SnapATAC (p-value) (GM12878)	5.63948697306021e-43	3.72206140221974e-41	TRUE
scE2G (Multiome) (GM12878)	Signac (p-value) (GM12878)	2.25145153563736e-57	1.48595801352065e-55	TRUE
scE2G (Multiome) (GM12878)	Cicero (co-accessibility) (GM12878)	2.18692846031048e-50	1.44337278380492e-48	TRUE
scE2G (Multiome) (GM12878)	FigR (p-value) (GM12878)	1.42262252370831e-47	9.38930865647482e-46	TRUE
scE2G (Multiome) (GM12878)	SCENT (FDR) (GM12878)	2.09323689706291e-18	1.38153635206152e-16	TRUE
scE2G (Multiome) (GM12878)	SCENIC+ (importance) (GM12878)	1.28543628127727e-44	8.48387945642997e-43	TRUE
scE2G (Multiome) (GM12878)	DIRECTNET (high-confidence) (GM12878)	7.13746269806502e-55	4.71072538072292e-53	TRUE
scE2G (Multiome) (GM12878)	ENCODE-rE2G (A=DNase, C=average Hi-C) (GM12878)	0.616329011197818	1	FALSE
scE2G (scATAC) (GM12878)	In element (ABC) & distance to TSS (GM12878)	0.438698087368262	1	FALSE
scE2G (scATAC) (GM12878)	STARE (gABC, power law) (GM12878)	0.00656230643268243	0.43311222455704	FALSE
scE2G (scATAC) (GM12878)	SnapATAC (p-value) (GM12878)	3.43657050979296e-38	2.26813653646335e-36	TRUE
scE2G (scATAC) (GM12878)	Signac (p-value) (GM12878)	1.57265584805037e-51	1.03795285971324e-49	TRUE
scE2G (scATAC) (GM12878)	Cicero (co-accessibility) (GM12878)	2.92014240925202e-45	1.92729399010633e-43	TRUE
scE2G (scATAC) (GM12878)	FigR (p-value) (GM12878)	2.01725897012012e-42	1.33139092027928e-40	TRUE
scE2G (scATAC) (GM12878)	SCENT (FDR) (GM12878)	1.82517892820682e-15	1.2046180926165e-13	TRUE
scE2G (scATAC) (GM12878)	SCENIC+ (importance) (GM12878)	1.32210209683336e-39	8.72587383910016e-38	TRUE
scE2G (scATAC) (GM12878)	DIRECTNET (high-confidence) (GM12878)	3.39710380139282e-49	2.24208850891926e-47	TRUE
scE2G (scATAC) (GM12878)	ENCODE-rE2G (A=DNase, C=average Hi-C) (GM12878)	0.892523904343938	1	FALSE
In element (ABC) & distance to TSS (GM12878)	STARE (gABC, power law) (GM12878)	0.0578083752961898	1	FALSE
In element (ABC) & distance to TSS (GM12878)	SnapATAC (p-value) (GM12878)	3.94300381322708e-31	2.60238251672987e-29	TRUE
In element (ABC) & distance to TSS (GM12878)	Signac (p-value) (GM12878)	1.98661568095189e-42	1.31116634942825e-40	TRUE
In element (ABC) & distance to TSS (GM12878)	Cicero (co-accessibility) (GM12878)	1.69057184911243e-37	1.1157774204142e-35	TRUE
In element (ABC) & distance to TSS (GM12878)	FigR (p-value) (GM12878)	1.12043954111347e-34	7.39490097134891e-33	TRUE
In element (ABC) & distance to TSS (GM12878)	SCENT (FDR) (GM12878)	1.07469449638804e-11	7.09298367616106e-10	TRUE
In element (ABC) & distance to TSS (GM12878)	SCENIC+ (importance) (GM12878)	3.7609232560197e-32	2.482209348973e-30	TRUE
