group1	group2	p	p_adjust	significant
scE2G (Multiome) (K562)	scE2G (scATAC) (K562)	0.000629358036442145	0.0283211116398965	TRUE
scE2G (Multiome) (K562)	ABC (A=scATAC, C=power law) (K562)	0.000111179437332399	0.00500307467995794	TRUE
scE2G (Multiome) (K562)	In element (ABC) & distance to TSS (K562)	4.90350045601254e-05	0.00220657520520564	TRUE
scE2G (Multiome) (K562)	STARE (gABC, power law) (K562)	0.0187621002576701	0.844294511595153	FALSE
scE2G (Multiome) (K562)	SnapATAC (p-value) (K562)	3.09295624663746e-07	1.39183031098686e-05	TRUE
scE2G (Multiome) (K562)	Signac (p-value) (K562)	1.57810022737436e-07	7.10145102318463e-06	TRUE
scE2G (Multiome) (K562)	FigR (p-value) (K562)	3.20442076146169e-07	1.44198934265776e-05	TRUE
scE2G (Multiome) (K562)	SCENIC+ (importance) (K562)	4.80935798749275e-07	2.16421109437174e-05	TRUE
scE2G (Multiome) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.34797725554863	1	FALSE
scE2G (scATAC) (K562)	ABC (A=scATAC, C=power law) (K562)	0.668805646286263	1	FALSE
scE2G (scATAC) (K562)	In element (ABC) & distance to TSS (K562)	0.550987724102569	1	FALSE
scE2G (scATAC) (K562)	STARE (gABC, power law) (K562)	0.281267346927329	1	FALSE
scE2G (scATAC) (K562)	SnapATAC (p-value) (K562)	2.65620354279073e-18	1.19529159425583e-16	TRUE
scE2G (scATAC) (K562)	Signac (p-value) (K562)	9.29205544509986e-19	4.18142495029494e-17	TRUE
scE2G (scATAC) (K562)	FigR (p-value) (K562)	2.80791178078326e-18	1.26356030135247e-16	TRUE
scE2G (scATAC) (K562)	SCENIC+ (importance) (K562)	6.104584512876e-18	2.7470630307942e-16	TRUE
scE2G (scATAC) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	2.21572055498054e-05	0.000997074249741243	TRUE
ABC (A=scATAC, C=power law) (K562)	In element (ABC) & distance to TSS (K562)	0.867946497589641	1	FALSE
ABC (A=scATAC, C=power law) (K562)	STARE (gABC, power law) (K562)	0.130586459787333	1	FALSE
ABC (A=scATAC, C=power law) (K562)	SnapATAC (p-value) (K562)	2.56875506410004e-20	1.15593977884502e-18	TRUE
ABC (A=scATAC, C=power law) (K562)	Signac (p-value) (K562)	8.4665395719863e-21	3.80994280739384e-19	TRUE
ABC (A=scATAC, C=power law) (K562)	FigR (p-value) (K562)	2.72409356845649e-20	1.22584210580542e-18	TRUE
ABC (A=scATAC, C=power law) (K562)	SCENIC+ (importance) (K562)	6.33310088326274e-20	2.84989539746823e-18	TRUE
ABC (A=scATAC, C=power law) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	2.89187912960579e-06	0.00013013456083226	TRUE
In element (ABC) & distance to TSS (K562)	STARE (gABC, power law) (K562)	0.0912703622892037	1	FALSE
In element (ABC) & distance to TSS (K562)	SnapATAC (p-value) (K562)	2.03906945226228e-21	9.17581253518025e-20	TRUE
In element (ABC) & distance to TSS (K562)	Signac (p-value) (K562)	6.45867022618986e-22	2.90640160178544e-20	TRUE
In element (ABC) & distance to TSS (K562)	FigR (p-value) (K562)	2.16694795081905e-21	9.75126577868573e-20	TRUE
In element (ABC) & distance to TSS (K562)	SCENIC+ (importance) (K562)	5.27381812929322e-21	2.37321815818195e-19	TRUE
In element (ABC) & distance to TSS (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	1.09728181952404e-06	4.93776818785818e-05	TRUE
STARE (gABC, power law) (K562)	SnapATAC (p-value) (K562)	2.48218085732107e-14	1.11698138579448e-12	TRUE
STARE (gABC, power law) (K562)	Signac (p-value) (K562)	9.67349706254643e-15	4.35307367814589e-13	TRUE
STARE (gABC, power law) (K562)	FigR (p-value) (K562)	2.60886309323068e-14	1.17398839195381e-12	TRUE
STARE (gABC, power law) (K562)	SCENIC+ (importance) (K562)	5.0492831453455e-14	2.27217741540547e-12	TRUE
STARE (gABC, power law) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.00132930371636908	0.0598186672366085	FALSE
SnapATAC (p-value) (K562)	Signac (p-value) (K562)	0.876400240897141	1	FALSE
SnapATAC (p-value) (K562)	FigR (p-value) (K562)	0.993391875005204	1	FALSE
SnapATAC (p-value) (K562)	SCENIC+ (importance) (K562)	0.944447597243595	1	FALSE
SnapATAC (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.000107326553611932	0.00482969491253695	TRUE
Signac (p-value) (K562)	FigR (p-value) (K562)	0.869875765775179	1	FALSE
Signac (p-value) (K562)	SCENIC+ (importance) (K562)	0.822807388242966	1	FALSE
Signac (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	6.47181360217387e-05	0.00291231612097824	TRUE
FigR (p-value) (K562)	SCENIC+ (importance) (K562)	0.950987343206381	1	FALSE
FigR (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.000110213302503087	0.00495959861263893	TRUE
SCENIC+ (importance) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.000145135800782173	0.0065311110351978	TRUE
