group1	group2	p	p_adjust	significant
scE2G (Multiome) (BMMC5_T)	scE2G (Multiome) (PBMC5_T)	0.565407924984752	1	FALSE
scE2G (Multiome) (BMMC5_T)	scE2G (scATAC) (BMMC5_T)	0.0129404144633561	0.582318650851025	FALSE
scE2G (Multiome) (BMMC5_T)	scE2G (scATAC) (PBMC5_T)	0.0118379583017283	0.532708123577772	FALSE
scE2G (Multiome) (BMMC5_T)	ABC (A=scATAC, C=power law) (BMMC5_T)	0.00402250594181729	0.181012767381778	FALSE
scE2G (Multiome) (BMMC5_T)	ABC (A=scATAC, C=power law) (PBMC5_T)	0.00664831275077979	0.29917407378509	FALSE
scE2G (Multiome) (BMMC5_T)	In element (ABC) & distance to TSS (BMMC5_T)	0.0136488447565538	0.614198014044922	FALSE
scE2G (Multiome) (BMMC5_T)	In element (ABC) & distance to TSS (PBMC5_T)	0.0087549670581545	0.393973517616953	FALSE
scE2G (Multiome) (BMMC5_T)	STARE (gABC, power law) (BMMC5_T)	2.69237482661263e-06	0.000121156867197569	TRUE
scE2G (Multiome) (BMMC5_T)	STARE (gABC, power law) (PBMC5_T)	6.55753497773478e-05	0.00295089073998065	TRUE
scE2G (Multiome) (PBMC5_T)	scE2G (scATAC) (BMMC5_T)	0.00212788872991451	0.0957549928461531	FALSE
scE2G (Multiome) (PBMC5_T)	scE2G (scATAC) (PBMC5_T)	0.0019515612743005	0.0878202573435224	FALSE
scE2G (Multiome) (PBMC5_T)	ABC (A=scATAC, C=power law) (BMMC5_T)	0.000541672032533569	0.0243752414640106	TRUE
scE2G (Multiome) (PBMC5_T)	ABC (A=scATAC, C=power law) (PBMC5_T)	0.000981768199914705	0.0441795689961617	TRUE
scE2G (Multiome) (PBMC5_T)	In element (ABC) & distance to TSS (BMMC5_T)	0.0022677042955945	0.102046693301752	FALSE
scE2G (Multiome) (PBMC5_T)	In element (ABC) & distance to TSS (PBMC5_T)	0.00133674577710414	0.0601535599696865	FALSE
scE2G (Multiome) (PBMC5_T)	STARE (gABC, power law) (BMMC5_T)	1.28901604864636e-07	5.80057221890862e-06	TRUE
scE2G (Multiome) (PBMC5_T)	STARE (gABC, power law) (PBMC5_T)	4.61825559002498e-06	0.000207821501551124	TRUE
scE2G (scATAC) (BMMC5_T)	scE2G (scATAC) (PBMC5_T)	0.954518911155037	1	FALSE
scE2G (scATAC) (BMMC5_T)	ABC (A=scATAC, C=power law) (BMMC5_T)	0.678910366776406	1	FALSE
scE2G (scATAC) (BMMC5_T)	ABC (A=scATAC, C=power law) (PBMC5_T)	0.80023000147863	1	FALSE
scE2G (scATAC) (BMMC5_T)	In element (ABC) & distance to TSS (BMMC5_T)	0.984563775221434	1	FALSE
scE2G (scATAC) (BMMC5_T)	In element (ABC) & distance to TSS (PBMC5_T)	0.889970002088947	1	FALSE
scE2G (scATAC) (BMMC5_T)	STARE (gABC, power law) (BMMC5_T)	0.0245514072299724	1	FALSE
scE2G (scATAC) (BMMC5_T)	STARE (gABC, power law) (PBMC5_T)	0.127605788160914	1	FALSE
scE2G (scATAC) (PBMC5_T)	ABC (A=scATAC, C=power law) (BMMC5_T)	0.723997604065271	1	FALSE
scE2G (scATAC) (PBMC5_T)	ABC (A=scATAC, C=power law) (PBMC5_T)	0.846216898215378	1	FALSE
scE2G (scATAC) (PBMC5_T)	In element (ABC) & distance to TSS (BMMC5_T)	0.939273568085707	1	FALSE
scE2G (scATAC) (PBMC5_T)	In element (ABC) & distance to TSS (PBMC5_T)	0.936320435664715	1	FALSE
scE2G (scATAC) (PBMC5_T)	STARE (gABC, power law) (BMMC5_T)	0.0301171250535899	1	FALSE
scE2G (scATAC) (PBMC5_T)	STARE (gABC, power law) (PBMC5_T)	0.146857402351037	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_T)	ABC (A=scATAC, C=power law) (PBMC5_T)	0.873575704156506	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_T)	In element (ABC) & distance to TSS (BMMC5_T)	0.664893213588327	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_T)	In element (ABC) & distance to TSS (PBMC5_T)	0.782130543577975	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_T)	STARE (gABC, power law) (BMMC5_T)	0.0687635753806112	1	FALSE
ABC (A=scATAC, C=power law) (BMMC5_T)	STARE (gABC, power law) (PBMC5_T)	0.272229364170224	1	FALSE
ABC (A=scATAC, C=power law) (PBMC5_T)	In element (ABC) & distance to TSS (BMMC5_T)	0.785442899439751	1	FALSE
ABC (A=scATAC, C=power law) (PBMC5_T)	In element (ABC) & distance to TSS (PBMC5_T)	0.907746934205968	1	FALSE
ABC (A=scATAC, C=power law) (PBMC5_T)	STARE (gABC, power law) (BMMC5_T)	0.048070641350057	1	FALSE
ABC (A=scATAC, C=power law) (PBMC5_T)	STARE (gABC, power law) (PBMC5_T)	0.208851500389759	1	FALSE
In element (ABC) & distance to TSS (BMMC5_T)	In element (ABC) & distance to TSS (PBMC5_T)	0.874701229175199	1	FALSE
In element (ABC) & distance to TSS (BMMC5_T)	STARE (gABC, power law) (BMMC5_T)	0.0233472489434621	1	FALSE
