group1	group2	p	p_adjust	significant
scE2G (Multiome) (K562)	scE2G (scATAC) (K562)	0.825193011270819	1	FALSE
scE2G (Multiome) (K562)	STARE (gABC, power law) (K562)	0.510408083665002	1	FALSE
scE2G (Multiome) (K562)	SnapATAC (p-value) (K562)	5.16373468994478e-11	1.85894448838012e-09	TRUE
scE2G (Multiome) (K562)	Signac (p-value) (K562)	1.36732873276756e-12	4.92238343796321e-11	TRUE
scE2G (Multiome) (K562)	Cicero (co-accessibility) (K562)	1.4050790583606e-13	5.05828461009817e-12	TRUE
scE2G (Multiome) (K562)	FigR (p-value) (K562)	1.27858735325666e-11	4.60291447172396e-10	TRUE
scE2G (Multiome) (K562)	SCENIC+ (importance) (K562)	8.8769118798511e-11	3.19568827674640e-09	TRUE
scE2G (Multiome) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.0667442774563834	1	FALSE
scE2G (scATAC) (K562)	STARE (gABC, power law) (K562)	0.394833755274134	1	FALSE
scE2G (scATAC) (K562)	SnapATAC (p-value) (K562)	3.00756116025805e-10	1.0827220176929e-08	TRUE
scE2G (scATAC) (K562)	Signac (p-value) (K562)	1.43875457904709e-11	5.17951648456952e-10	TRUE
scE2G (scATAC) (K562)	Cicero (co-accessibility) (K562)	1.2588480819938e-12	4.53185309517767e-11	TRUE
scE2G (scATAC) (K562)	FigR (p-value) (K562)	9.41765129187419e-11	3.39035446507471e-09	TRUE
scE2G (scATAC) (K562)	SCENIC+ (importance) (K562)	4.73459041597647e-10	1.70445254975153e-08	TRUE
scE2G (scATAC) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.126093539883512	1	FALSE
STARE (gABC, power law) (K562)	SnapATAC (p-value) (K562)	3.38840475187463e-10	1.21982571067487e-08	TRUE
STARE (gABC, power law) (K562)	Signac (p-value) (K562)	6.92499988318805e-12	2.4929999579477e-10	TRUE
STARE (gABC, power law) (K562)	Cicero (co-accessibility) (K562)	7.87778299125705e-13	2.83600187685254e-11	TRUE
STARE (gABC, power law) (K562)	FigR (p-value) (K562)	7.62983115594836e-11	2.74673921614141e-09	TRUE
STARE (gABC, power law) (K562)	SCENIC+ (importance) (K562)	6.01597157857895e-10	2.16574976828842e-08	TRUE
STARE (gABC, power law) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	0.0107457721326781	0.38684779677641	FALSE
SnapATAC (p-value) (K562)	Signac (p-value) (K562)	0.563771266537634	1	FALSE
SnapATAC (p-value) (K562)	Cicero (co-accessibility) (K562)	0.0831075767610785	1	FALSE
SnapATAC (p-value) (K562)	FigR (p-value) (K562)	0.848190256870874	1	FALSE
SnapATAC (p-value) (K562)	SCENIC+ (importance) (K562)	0.940488945030461	1	FALSE
SnapATAC (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	2.89817692297964e-17	1.04334369227267e-15	TRUE
Signac (p-value) (K562)	Cicero (co-accessibility) (K562)	0.181096411045193	1	FALSE
Signac (p-value) (K562)	FigR (p-value) (K562)	0.692929596239027	1	FALSE
Signac (p-value) (K562)	SCENIC+ (importance) (K562)	0.516787397140129	1	FALSE
Signac (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	2.85249543485461e-19	1.02689835654766e-17	TRUE
Cicero (co-accessibility) (K562)	FigR (p-value) (K562)	0.106141303651603	1	FALSE
Cicero (co-accessibility) (K562)	SCENIC+ (importance) (K562)	0.0750615358298696	1	FALSE
Cicero (co-accessibility) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	4.64146707405233e-20	1.67092814665884e-18	TRUE
FigR (p-value) (K562)	SCENIC+ (importance) (K562)	0.790282070592316	1	FALSE
FigR (p-value) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	4.70308894859997e-18	1.69311202149599e-16	TRUE
SCENIC+ (importance) (K562)	ENCODE-rE2G (A=DNase, C=average Hi-C) (K562)	5.89093703622112e-17	2.1207373330396e-15	TRUE
