Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
GM12878	0.673967317321878	LCL	274	240	2404	0.113976705490849	0.0998336106489185	0.875912408759124	DNase_ENCODE_rE2G	27.2177708006859	24.2339854315188	30.568931777733	0.0592429730828901	2.07019061774434e-263	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	ENCODE-rE2G (A=DNase, C=average Hi-C) (GM12878)	0.1	ENCODE-rE2G (A=DNase, C=average Hi-C) (GM12878) (0.1)
GM12878	0.478817445323003	LCL	289	239	2404	0.120216306156406	0.0994176372712146	0.826989619377163	scE2G_multiome	27.1359058057381	24.2675956283112	30.3432361069524	0.0569989255438147	1.84458405902768e-281	scE2G (Multiome)	#792374	scE2G (Multiome) (GM12878)	0.099	scE2G (Multiome) (GM12878) (0.099)
GM12878	0.631722512678817	LCL	288	237	2404	0.119800332778702	0.098585690515807	0.822916666666667	scE2G_ATAC	25.8593732591658	23.1206515834504	28.9225060523605	0.057116820478847	6.61211359717358e-275	scE2G (scATAC)	#006479	scE2G (scATAC) (GM12878)	0.099	scE2G (scATAC) (GM12878) (0.099)
GM12878	0.0711691333333332	LCL	279	237	2404	0.116056572379368	0.098585690515807	0.849462365591398	scABC	25.4435362412169	22.6942800249685	28.5258459729002	0.0583423070273275	1.06980304623175e-262	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (GM12878)	0.099	ABC (A=scATAC, C=power law) (GM12878) (0.099)
GM12878	-7664.63265306123	LCL	293	240	2404	0.121880199667221	0.0998336106489185	0.819112627986348	ABC_distanceToTSS	21.9563069354569	19.6492641341365	24.534222297235	0.0566411128300403	2.96516900299808e-260	In element (ABC) & distance to TSS	#96a0b3	In element (ABC) & distance to TSS (GM12878)	0.1	In element (ABC) & distance to TSS (GM12878) (0.1)
GM12878	0.0900787894081633	LCL	309	243	2404	0.128535773710483	0.10108153078203	0.786407766990291	STARE	18.6139640714135	16.7062483802612	20.7395251504369	0.0551689992632199	3.42261738069781e-253	STARE (gABC, power law)	#96ced3	STARE (gABC, power law) (GM12878)	0.101	STARE (gABC, power law) (GM12878) (0.101)
GM12878	0.0071460487807471	LCL	501	235	2404	0.208402662229617	0.0977537437603993	0.469061876247505	ScenicPlus	8.59434772637478	7.92414394707556	9.32123562307355	0.0414244608934976	3.22698291741671e-272	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (GM12878)	0.098	SCENIC+ (importance) (GM12878) (0.098)
GM12878	-0.326398864896393	LCL	511	239	2404	0.212562396006656	0.0994176372712146	0.467710371819961	SnapATAC	8.34230080324048	7.69920263169824	9.03911560987143	0.0409304892704305	2.55360647722866e-272	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (GM12878)	0.099	SnapATAC (p-value) (GM12878) (0.099)
GM12878	-0.340024154194959	LCL	498	239	2404	0.207154742096506	0.0994176372712146	0.479919678714859	FigR	8.19730691004117	7.55641625431598	8.89255413093855	0.0415357822897529	2.42007462784802e-262	FigR (p-value)	#bc9678	FigR (p-value) (GM12878)	0.099	FigR (p-value) (GM12878) (0.099)
GM12878	0	LCL	515	254	2404	0.214226289517471	0.105657237936772	0.493203883495146	DIRECTNET	8.03463344719528	7.41838617847362	8.70207253676185	0.040714952877772	1.94435440219999e-269	DIRECTNET (high-confidence)	#e0dcca	DIRECTNET (high-confidence) (GM12878)	0.106	DIRECTNET (high-confidence) (GM12878) (0.106)
GM12878	-0.278992579904946	LCL	518	239	2404	0.215474209650582	0.0994176372712146	0.461389961389961	Signac	7.91130453924801	7.30680727788061	8.56581228058344	0.040554966383877	1.21062323448228e-266	Signac (p-value)	#916953	Signac (p-value) (GM12878)	0.099	Signac (p-value) (GM12878) (0.099)
GM12878	-0.302296737552398	LCL	385	239	2404	0.160149750415973	0.0994176372712146	0.620779220779221	Cicero	7.31136761638549	6.64791138225138	8.04103625157335	0.0485353904255207	1.60514359752606e-183	Cicero (co-accessibility)	#888364	Cicero (co-accessibility) (GM12878)	0.099	Cicero (co-accessibility) (GM12878) (0.099)
