Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
BMMC22_CD14_pos_Mono	-989937	monocyte	994	912	2808	0.353988603988604	0.324786324786325	0.917505030181086	ABC_distanceToTSS	7.47520703695415	7.09233869093053	7.87874390668694	0.0268253257351976	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD14_pos_Mono)	#96A0B3
BMMC22_CD16_pos_Mono	-989937	monocyte	860	798	2808	0.306267806267806	0.284188034188034	0.927906976744186	ABC_distanceToTSS	9.6782401533812	9.12586105748341	10.2640541946132	0.0299841351201882	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD16_pos_Mono)	#808999
BMMC22_G_M_prog	-989937	monocyte	859	782	2808	0.305911680911681	0.278490028490028	0.910360884749709	ABC_distanceToTSS	8.78581031302761	8.28698892557119	9.3146574165576	0.0298226245952485	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_G_M_prog)	#6B727F
PBMC_11_CD14.Mono.1	-989937	monocyte	862	793	2808	0.306980056980057	0.282407407407407	0.919953596287703	ABC_distanceToTSS	10.5620887973519	9.96031097614818	11.2002245743423	0.0299305335945215	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_11_CD14.Mono.1)	#555B66
PBMC_12_CD14.Mono.2	-989937	monocyte	893	831	2808	0.318019943019943	0.295940170940171	0.93057110862262	ABC_distanceToTSS	9.23813873801994	8.72570618557305	9.78066479983132	0.0291163651709716	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_12_CD14.Mono.2)	#40444C
PBMC_13_CD16.Mono	-989937	monocyte	815	761	2808	0.290242165242165	0.271011396011396	0.933742331288344	ABC_distanceToTSS	10.6255344499326	9.99432732398036	11.2966064335123	0.0312466712468581	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_13_CD16.Mono)	#2A2D33
BMMC22_CD14_pos_Mono	-969734.204081633	monocyte	994	912	2808	0.353988603988604	0.324786324786325	0.917505030181086	ABC_distanceToTSS	7.47636501067257	7.0934373502222	7.87996439709982	0.0268253260829216	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD14_pos_Mono)	#96A0B3
BMMC22_CD16_pos_Mono	-969734.204081633	monocyte	860	798	2808	0.306267806267806	0.284188034188034	0.927906976744186	ABC_distanceToTSS	9.6802706862477	9.12777568634342	10.2662076478531	0.029984135830002	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD16_pos_Mono)	#808999
BMMC22_G_M_prog	-969734.204081633	monocyte	859	782	2808	0.305911680911681	0.278490028490028	0.910360884749709	ABC_distanceToTSS	8.78800674551655	8.28906064147435	9.31698607352785	0.0298226253572392	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_G_M_prog)	#6B727F
PBMC_11_CD14.Mono.1	-969734.204081633	monocyte	862	793	2808	0.306980056980057	0.282407407407407	0.919953596287703	ABC_distanceToTSS	10.5639951570777	9.96210870754222	11.2022461262916	0.0299305342592367	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_11_CD14.Mono.1)	#555B66
PBMC_12_CD14.Mono.2	-969734.204081633	monocyte	893	831	2808	0.318019943019943	0.295940170940171	0.93057110862262	ABC_distanceToTSS	9.23957052810854	8.7270585471347	9.78218068353864	0.0291163656513157	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_12_CD14.Mono.2)	#40444C
PBMC_13_CD16.Mono	-969734.204081633	monocyte	815	761	2808	0.290242165242165	0.271011396011396	0.933742331288344	ABC_distanceToTSS	10.628256304619	9.99688746781801	11.2995002134728	0.0312466722561196	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_13_CD16.Mono)	#2A2D33
BMMC22_CD14_pos_Mono	-949531.408163265	monocyte	994	912	2808	0.353988603988604	0.324786324786325	0.917505030181086	ABC_distanceToTSS	7.47772482898309	7.09472751509889	7.88139762929441	0.0268253264912567	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD14_pos_Mono)	#96A0B3
BMMC22_CD16_pos_Mono	-949531.408163265	monocyte	860	798	2808	0.306267806267806	0.284188034188034	0.927906976744186	ABC_distanceToTSS	9.68295753870875	9.13030917168254	10.2690571516713	0.0299841367692456	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD16_pos_Mono)	#808999
BMMC22_G_M_prog	-949531.408163265	monocyte	859	782	2808	0.305911680911681	0.278490028490028	0.910360884749709	ABC_distanceToTSS	8.7908476642045	8.29174024871696	9.31999801455523	0.0298226263428163	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_G_M_prog)	#6B727F
PBMC_11_CD14.Mono.1	-949531.408163265	monocyte	862	793	2808	0.306980056980057	0.282407407407407	0.919953596287703	ABC_distanceToTSS	10.5672258675742	9.96515532544215	11.2056720532225	0.0299305353857306	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_11_CD14.Mono.1)	#555B66
PBMC_12_CD14.Mono.2	-949531.408163265	monocyte	893	831	2808	0.318019943019943	0.295940170940171	0.93057110862262	ABC_distanceToTSS	9.24209155690202	8.72943972189937	9.78484978043636	0.029116366497083	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_12_CD14.Mono.2)	#40444C
