Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
BMMC22_CD8_pos_T	-989937	T_CD8_pos	180	165	771	0.233463035019455	0.214007782101167	0.916666666666667	ABC_distanceToTSS	8.38283709680314	7.36662681019076	9.53923140158624	0.0659331010473039	9.09463943247481e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T)	#96A0B3
BMMC22_CD8_pos_T_naive	-989937	T_CD8_pos	178	158	771	0.230869001297017	0.204928664072633	0.887640449438202	ABC_distanceToTSS	8.25508573751913	7.24380496397664	9.40754767317497	0.0666761474314924	8.19063775055297e-98	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T_naive)	#707886
PBMC_24_CD8.CM	-989937	T_CD8_pos	173	157	771	0.224383916990921	0.203631647211414	0.907514450867052	ABC_distanceToTSS	8.73437978123733	7.64909849220542	9.97364463807439	0.0676946829168	4.33555796938077e-99	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_24_CD8.CM)	#4B5059
BMMC22_CD8_pos_T	-969734.204081633	T_CD8_pos	180	165	771	0.233463035019455	0.214007782101167	0.916666666666667	ABC_distanceToTSS	8.38400321244423	7.36765155599121	9.5405583898869	0.0659331015564673	8.89378335816317e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T)	#96A0B3
BMMC22_CD8_pos_T_naive	-969734.204081633	T_CD8_pos	178	158	771	0.230869001297017	0.204928664072633	0.887640449438202	ABC_distanceToTSS	8.25596368691874	7.24457535555207	9.40854819702911	0.0666761478214807	8.05458831040595e-98	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T_naive)	#707886
PBMC_24_CD8.CM	-969734.204081633	T_CD8_pos	173	157	771	0.224383916990921	0.203631647211414	0.907514450867052	ABC_distanceToTSS	8.7354206085301	7.65000998548756	9.97483315089674	0.0676946833900822	4.25637423167805e-99	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_24_CD8.CM)	#4B5059
BMMC22_CD8_pos_T	-949531.408163265	T_CD8_pos	180	165	771	0.233463035019455	0.214007782101167	0.916666666666667	ABC_distanceToTSS	8.38704277474866	7.37032262786922	9.54401727808758	0.0659331028836375	8.39095238582059e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T)	#96A0B3
BMMC22_CD8_pos_T_naive	-949531.408163265	T_CD8_pos	178	158	771	0.230869001297017	0.204928664072633	0.887640449438202	ABC_distanceToTSS	8.25781101773414	7.24619636935362	9.41065344199253	0.0666761486420718	7.77569627286191e-98	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T_naive)	#707886
PBMC_24_CD8.CM	-949531.408163265	T_CD8_pos	173	157	771	0.224383916990921	0.203631647211414	0.907514450867052	ABC_distanceToTSS	8.73833624506506	7.6525633227452	9.97816249424065	0.0676946847158728	4.0422175186829e-99	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_24_CD8.CM)	#4B5059
BMMC22_CD8_pos_T	-929328.612244898	T_CD8_pos	180	164	771	0.233463035019455	0.212710765239948	0.911111111111111	ABC_distanceToTSS	8.38990012947341	7.37283358143683	9.54726882209378	0.06593310413125	7.94435387762312e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T)	#96A0B3
