Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
all_matches	-989937	all_matches	15479	13980	62517	0.247596653710191	0.223619175584241	0.903159118806124	ABC_distanceToTSS	7.66706662592522	7.55926624284779	7.77640431728341	0.00722460563269509	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-969734.204081633	all_matches	15479	13978	62517	0.247596653710191	0.223587184285874	0.903029911492991	ABC_distanceToTSS	7.66865483245392	7.56083211874058	7.77801517290066	0.007224605643267	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-949531.408163265	all_matches	15479	13976	62517	0.247596653710191	0.223555192987507	0.902900704179857	ABC_distanceToTSS	7.67092047612256	7.56306590681416	7.7803131264505	0.00722460565834828	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-929328.612244898	all_matches	15479	13972	62517	0.247596653710191	0.223491210390774	0.902642289553589	ABC_distanceToTSS	7.67346377291302	7.56557344412744	7.78289269267671	0.00722460567527776	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-909125.816326531	all_matches	15479	13968	62517	0.247596653710191	0.22342722779404	0.902383874927321	ABC_distanceToTSS	7.67556244896341	7.56764261219477	7.78502129751749	0.00722460568924761	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-888923.020408163	all_matches	15479	13968	62517	0.247596653710191	0.22342722779404	0.902383874927321	ABC_distanceToTSS	7.67812609196591	7.57017020964626	7.78762150010925	0.00722460570631253	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-868720.224489796	all_matches	15479	13962	62517	0.247596653710191	0.22333125389894	0.901996252987919	ABC_distanceToTSS	7.68047861729737	7.57248965780116	7.79000757432412	0.00722460572197213	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-848517.428571429	all_matches	15479	13962	62517	0.247596653710191	0.22333125389894	0.901996252987919	ABC_distanceToTSS	7.6828644102267	7.57484190580189	7.79242739055944	0.00722460573785318	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-828314.632653061	all_matches	15478	13961	62517	0.247580658061007	0.223315258249756	0.901989921178447	ABC_distanceToTSS	7.68508107044816	7.57702254064111	7.79468066019023	0.0072249329095015	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
all_matches	-808111.836734694	all_matches	15477	13960	62517	0.247564662411824	0.223299262600573	0.901983588550753	ABC_distanceToTSS	7.68735557437857	7.57926020256906	7.7969926018503	0.00722526011171222	0	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (all_matches)	#96a0b3
