Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
PBMC_11_CD14.Mono.1	0.57139034107941	monocyte_CD14_pos	8	6	55	0.145454545454545	0.109090909090909	0.75	scE2G_multiome	39.3550988888412	20.7385712008123	74.6832457044969	0.326858166756011	1.47720663349406e-07	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_11_CD14.Mono.1)	0.109	scE2G (Multiome) (PBMC_11_CD14.Mono.1) (0.109)
PBMC_12_CD14.Mono.2	0.57139034107941	monocyte_CD14_pos	8	6	55	0.145454545454545	0.109090909090909	0.75	scE2G_multiome	35.7091440334684	18.8173929120805	67.7640613426508	0.326855594996227	3.48816889016681e-07	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_12_CD14.Mono.2)	0.109	scE2G (Multiome) (PBMC_12_CD14.Mono.2) (0.109)
BMMC22_CD14_pos_Mono	0.755051522140649	monocyte_CD14_pos	8	6	55	0.145454545454545	0.109090909090909	0.75	scE2G_multiome	35.1914788946935	18.5446158784132	66.7816575396021	0.326855229848978	3.96816421563527e-07	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD14_pos_Mono)	0.109	scE2G (Multiome) (BMMC22_CD14_pos_Mono) (0.109)
PBMC_11_CD14.Mono.1	0.609362675790442	monocyte_CD14_pos	8	6	55	0.145454545454545	0.109090909090909	0.75	scE2G_ATAC	30.2924941724942	15.9631391130855	57.4846336105897	0.326851774235184	1.50252869907994e-06	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_11_CD14.Mono.1)	0.109	scE2G (scATAC) (PBMC_11_CD14.Mono.1) (0.109)
PBMC_12_CD14.Mono.2	0.609362675790442	monocyte_CD14_pos	8	6	55	0.145454545454545	0.109090909090909	0.75	scE2G_ATAC	27.4256892221761	14.4524853253415	52.044227160882	0.326849752067062	3.60032841961806e-06	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_12_CD14.Mono.2)	0.109	scE2G (scATAC) (PBMC_12_CD14.Mono.2) (0.109)
PBMC_12_CD14.Mono.2	0.049768	monocyte_CD14_pos	8	6	55	0.145454545454545	0.109090909090909	0.75	scABC	25.9071073292776	13.6522685554517	49.1623943262303	0.326848680899701	5.8743480155309e-06	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_12_CD14.Mono.2)	0.109	ABC (A=scATAC, C=power law) (PBMC_12_CD14.Mono.2) (0.109)
PBMC_11_CD14.Mono.1	0.058752	monocyte_CD14_pos	6	6	55	0.109090909090909	0.109090909090909	1	scABC	23.8845058169811	11.2227039579479	50.8317443157178	0.385359678523067	0.00146062770258021	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_11_CD14.Mono.1)	0.109	ABC (A=scATAC, C=power law) (PBMC_11_CD14.Mono.1) (0.109)
BMMC22_CD14_pos_Mono	0.049768	monocyte_CD14_pos	8	6	55	0.145454545454545	0.109090909090909	0.75	scABC	20.0913909366618	10.5876455689053	38.1259447289478	0.326844578647718	5.41084607343309e-05	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_CD14_pos_Mono)	0.109	ABC (A=scATAC, C=power law) (BMMC22_CD14_pos_Mono) (0.109)
BMMC22_CD14_pos_Mono	0.543767351702584	monocyte_CD14_pos	9	6	55	0.163636363636364	0.109090909090909	0.666666666666667	scE2G_ATAC	19.6435587026039	10.8075408832251	35.7037186046248	0.304855276671499	7.10612908069914e-06	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_CD14_pos_Mono)	0.109	scE2G (scATAC) (BMMC22_CD14_pos_Mono) (0.109)
PBMC_11_CD14.Mono.1	-9410.5	monocyte_CD14_pos	6	5	55	0.109090909090909	0.0909090909090909	0.833333333333333	ABC_distanceToTSS	17.3841463867787	8.16845312599608	36.9970349263771	0.385353564948387	0.0126895561064533	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_11_CD14.Mono.1)	0.091	In element (ABC (A=scATAC)) & distance to TSS (PBMC_11_CD14.Mono.1) (0.091)
