Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
BMMC22_CD8_pos_T	0.632610734766489	T	39	30	298	0.130872483221477	0.100671140939597	0.769230769230769	scE2G_multiome	35.5439960808991	26.186066608401	48.2461026427566	0.155892555840938	9.32523041456247e-40	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD8_pos_T)	0.101	scE2G (Multiome) (BMMC22_CD8_pos_T) (0.101)
PBMC_24_CD8.CM	0.612203936870796	T	35	29	298	0.11744966442953	0.0973154362416107	0.828571428571429	scE2G_multiome	34.9959757460859	25.2438015170961	48.5156056068341	0.166662468116001	8.62618172808763e-35	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_24_CD8.CM)	0.097	scE2G (Multiome) (PBMC_24_CD8.CM) (0.097)
PBMC_22_CD4.M	0.612203936870796	T	37	31	298	0.124161073825503	0.104026845637584	0.837837837837838	scE2G_multiome	32.4199049616713	23.766627462089	44.2237856170536	0.158416276059579	3.64390629046236e-37	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_22_CD4.M)	0.104	scE2G (Multiome) (PBMC_22_CD4.M) (0.104)
BMMC22_CD4_pos_T_naive	0.714237926349262	T	35	30	298	0.11744966442953	0.100671140939597	0.857142857142857	scE2G_multiome	31.2727008835086	22.80772363041	42.8794138510797	0.161046993163031	1.7520062044266e-35	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	0.101	scE2G (Multiome) (BMMC22_CD4_pos_T_naive) (0.101)
PBMC_24_CD8.CM	0.081669387755102	T	36	30	298	0.120805369127517	0.100671140939597	0.833333333333333	scABC	30.8994503859159	22.5355198410345	42.3676063781385	0.161046669904655	2.63682375130597e-35	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_24_CD8.CM)	0.101	ABC (A=scATAC, C=power law) (PBMC_24_CD8.CM) (0.101)
BMMC22_CD8_pos_T_naive	0.673424330557876	T	34	29	298	0.114093959731544	0.0973154362416107	0.852941176470588	scE2G_multiome	30.3521962586081	21.8942669496255	42.0774908719574	0.166658194948482	8.37218749710532e-33	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD8_pos_T_naive)	0.097	scE2G (Multiome) (BMMC22_CD8_pos_T_naive) (0.097)
BMMC22_CD8_pos_T	0.0937331147540984	T	38	30	298	0.12751677852349	0.100671140939597	0.789473684210526	scABC	29.6359980953389	21.7258798374116	40.4260904359106	0.158413933908174	8.45379000418371e-36	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_CD8_pos_T)	0.101	ABC (A=scATAC, C=power law) (BMMC22_CD8_pos_T) (0.101)
BMMC22_CD8_pos_T	0.68173096253426	T	38	30	298	0.12751677852349	0.100671140939597	0.789473684210526	scE2G_ATAC	29.0131560146884	21.2693018345729	39.5764387792165	0.15841340989982	1.79474298820337e-35	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_CD8_pos_T)	0.101	scE2G (scATAC) (BMMC22_CD8_pos_T) (0.101)
PBMC_24_CD8.CM	0.63175307203578	T	38	29	298	0.12751677852349	0.0973154362416107	0.763157894736842	scE2G_ATAC	28.7041700019261	21.0427974962027	39.1549353477434	0.158413149944276	2.60924903241061e-35	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_24_CD8.CM)	0.097	scE2G (scATAC) (PBMC_24_CD8.CM) (0.097)
BMMC22_CD8_pos_T	-6106.35714285715	T	37	29	298	0.124161073825503	0.0973154362416107	0.783783783783784	ABC_distanceToTSS	28.452402643734	20.9617674841392	38.6197975344257	0.155886755284766	2.85141354802061e-36	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T)	0.097	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T) (0.097)
BMMC22_CD4_pos_T_activated	0.693831128453569	T	34	30	298	0.114093959731544	0.100671140939597	0.882352941176471	scE2G_multiome	27.355326003751	19.6169748050592	38.1462416202169	0.169654133791782	2.76476782259238e-30	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	0.101	scE2G (Multiome) (BMMC22_CD4_pos_T_activated) (0.101)
BMMC22_CD4_pos_T_activated	0.752263267517014	T	38	30	298	0.12751677852349	0.100671140939597	0.789473684210526	scE2G_ATAC	26.8097659999945	19.6540864659624	36.5706925233711	0.158411556147785	2.82878302589953e-34	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	0.101	scE2G (scATAC) (BMMC22_CD4_pos_T_activated) (0.101)
PBMC_22_CD4.M	0.077187	T	37	30	298	0.124161073825503	0.100671140939597	0.810810810810811	scABC	26.7952608401848	19.6434532859175	36.5509054361774	0.158411543944331	2.8535554358449e-34	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	0.101	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M) (0.101)
