Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
PBMC_17_B	0.877492309514808	B	28	25	498	0.0562248995983936	0.0502008032128514	0.892857142857143	scE2G_multiome	29.026211595761	20.2570967983385	41.5913972268225	0.183520759256468	1.51687685225448e-27	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_17_B)	0.05	scE2G (Multiome) (PBMC_17_B) (0.05)
BMMC22_Plasma_cell	0.937281967644241	B	28	25	498	0.0562248995983936	0.0502008032128514	0.892857142857143	scE2G_ATAC	26.3361237460176	18.3798848769964	37.7364395156591	0.183515958785979	2.34688252146318e-26	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_Plasma_cell)	0.05	scE2G (scATAC) (BMMC22_Plasma_cell) (0.05)
PBMC_17_B	0.40818693877551	B	28	25	498	0.0562248995983936	0.0502008032128514	0.892857142857143	scABC	26.0933153784579	18.210445266284	37.3884931139085	0.18351552549366	3.01127999238599e-26	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_17_B)	0.05	ABC (A=scATAC, C=power law) (PBMC_17_B) (0.05)
BMMC22_B1_B	0.918305905306194	B	28	25	498	0.0562248995983936	0.0502008032128514	0.892857142857143	scE2G_multiome	25.3244776332141	17.6739232735476	36.2867461552825	0.183514153500211	6.9551811088903e-26	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_B1_B)	0.05	scE2G (Multiome) (BMMC22_B1_B) (0.05)
BMMC22_Plasma_cell	0.897335358721127	B	26	24	498	0.0522088353413655	0.0481927710843374	0.923076923076923	scE2G_multiome	25.2770278479164	17.3887218733653	36.7438240416625	0.190857672967016	7.89430390253981e-24	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_Plasma_cell)	0.048	scE2G (Multiome) (BMMC22_Plasma_cell) (0.048)
PBMC_17_B	0.916913374603677	B	29	25	498	0.0582329317269076	0.0502008032128514	0.862068965517241	scE2G_ATAC	25.2432852280375	17.7346749542075	35.9309347788683	0.180124957114993	7.3998438379515e-27	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_17_B)	0.05	scE2G (scATAC) (PBMC_17_B) (0.05)
BMMC22_Plasma_cell	0.285742857142857	B	28	25	498	0.0562248995983936	0.0502008032128514	0.892857142857143	scABC	24.5833432588365	17.0370454890037	35.4721577853298	0.187084555441299	1.6134850112642e-24	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Plasma_cell)	0.05	ABC (A=scATAC, C=power law) (BMMC22_Plasma_cell) (0.05)
BMMC22_Lymph_prog	0.938712703201887	B	26	24	498	0.0522088353413655	0.0481927710843374	0.923076923076923	scE2G_multiome	24.3337493115043	16.7398756228587	35.3725062775595	0.190855860200055	2.12427749061931e-23	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_Lymph_prog)	0.048	scE2G (Multiome) (BMMC22_Lymph_prog) (0.048)
BMMC22_Transitional_B	0.937281967644241	B	31	25	498	0.0622489959839357	0.0502008032128514	0.806451612903226	scE2G_ATAC	23.856831490948	16.9685842801289	33.5413019372505	0.173833276417232	3.89643470046315e-28	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_Transitional_B)	0.05	scE2G (scATAC) (BMMC22_Transitional_B) (0.05)
BMMC22_Transitional_B	0.897335358721127	B	28	24	498	0.0562248995983936	0.0481927710843374	0.857142857142857	scE2G_multiome	23.8317615491946	16.632245301688	34.1476961309624	0.183511489743519	3.79851893954074e-25	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_Transitional_B)	0.048	scE2G (Multiome) (BMMC22_Transitional_B) (0.048)
BMMC22_B1_B	-744.785714285717	B	27	24	498	0.0542168674698795	0.0481927710843374	0.888888888888889	ABC_distanceToTSS	23.3651778515365	16.192889330797	33.714275746678	0.187082301109324	6.41452576371225e-24	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_B1_B)	0.048	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_B1_B) (0.048)
PBMC_17_B	-1424.64285714286	B	28	25	498	0.0562248995983936	0.0502008032128514	0.892857142857143	ABC_distanceToTSS	23.2060643145504	16.1956050974561	33.2510837187328	0.183510373184776	8.06103300461878e-25	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	0.05	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B) (0.05)
BMMC22_B1_B	0.956498779337611	B	27	24	498	0.0542168674698795	0.0481927710843374	0.888888888888889	scE2G_ATAC	23.0896239017427	16.0019367536235	33.3166378628016	0.187081791170299	8.82851951523844e-24	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_B1_B)	0.048	scE2G (scATAC) (BMMC22_B1_B) (0.048)
BMMC22_Naive_CD20_pos_B	0.877492309514808	B	28	26	498	0.0562248995983936	0.0522088353413655	0.928571428571429	scE2G_multiome	22.2930358064909	15.5584485339006	31.9427380170078	0.183508743882443	2.44173194425311e-24	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_Naive_CD20_pos_B)	0.052	scE2G (Multiome) (BMMC22_Naive_CD20_pos_B) (0.052)
BMMC22_B1_B	0.40818693877551	B	28	25	498	0.0562248995983936	0.0502008032128514	0.892857142857143	scABC	22.0726343574823	15.4046408648788	31.6269098223437	0.183508350575343	3.2196423431644e-24	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_B1_B)	0.05	ABC (A=scATAC, C=power law) (BMMC22_B1_B) (0.05)
BMMC22_Plasma_cell	-1424.64285714286	B	26	24	498	0.0522088353413655	0.0481927710843374	0.923076923076923	ABC_distanceToTSS	21.8149874345872	15.0072903374474	31.7108329398885	0.190851019712187	3.65848813981168e-22	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Plasma_cell)	0.048	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Plasma_cell) (0.048)
BMMC22_Lymph_prog	0.956498779337611	B	27	25	498	0.0542168674698795	0.0502008032128514	0.925925925925926	scE2G_ATAC	21.5878897436173	14.9612626620618	31.1495756814923	0.187079012067141	5.38316554554166e-23	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_Lymph_prog)	0.05	scE2G (scATAC) (BMMC22_Lymph_prog) (0.05)
BMMC22_Lymph_prog	-744.785714285717	B	26	24	498	0.0522088353413655	0.0481927710843374	0.923076923076923	ABC_distanceToTSS	21.3618332147135	14.6955748355833	31.0520631821972	0.190850148852768	6.29945491694365e-22	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Lymph_prog)	0.048	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Lymph_prog) (0.048)
BMMC22_Transitional_B	0.265335510204082	B	29	25	498	0.0582329317269076	0.0502008032128514	0.862068965517241	scABC	21.2832275013949	14.9527355876964	30.2938395599569	0.180118134059688	1.00546871189175e-24	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Transitional_B)	0.05	ABC (A=scATAC, C=power law) (BMMC22_Transitional_B) (0.05)
BMMC22_Lymph_prog	0.40818693877551	B	28	26	498	0.0562248995983936	0.0522088353413655	0.928571428571429	scABC	20.6835729180143	14.435275618816	29.6364406161512	0.183505871790701	1.96030933034519e-23	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Lymph_prog)	0.052	ABC (A=scATAC, C=power law) (BMMC22_Lymph_prog) (0.052)
BMMC22_Naive_CD20_pos_B	0.285742857142857	B	27	25	498	0.0542168674698795	0.0502008032128514	0.925925925925926	scABC	19.8532760736456	13.7591932501985	28.6464884742207	0.187075801998101	5.02865827539612e-22	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Naive_CD20_pos_B)	0.05	ABC (A=scATAC, C=power law) (BMMC22_Naive_CD20_pos_B) (0.05)
BMMC22_Naive_CD20_pos_B	0.912082008493573	B	29	25	498	0.0582329317269076	0.0502008032128514	0.862068965517241	scE2G_ATAC	19.7385938635233	13.8676107478373	28.0951127626568	0.180115472704359	8.82676199305455e-24	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_Naive_CD20_pos_B)	0.05	scE2G (scATAC) (BMMC22_Naive_CD20_pos_B) (0.05)
BMMC22_Transitional_B	-1804.42857142857	B	28	24	498	0.0562248995983936	0.0481927710843374	0.857142857142857	ABC_distanceToTSS	18.6098578994342	12.9881030466798	26.6649263400837	0.183502171239527	3.69010756627942e-22	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Transitional_B)	0.048	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Transitional_B) (0.048)
