Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
PBMC_11_CD14.Mono.1	0.938712703201887	monocyte	162	135	2808	0.0576923076923077	0.0480769230769231	0.833333333333333	scE2G_multiome	37.1962584722477	31.9379962262445	43.3202394581454	0.0777625371996797	4.01937164968026e-179	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_11_CD14.Mono.1)	0.048	scE2G (Multiome) (PBMC_11_CD14.Mono.1) (0.048)
PBMC_12_CD14.Mono.2	0.959119501097581	monocyte	159	138	2808	0.0566239316239316	0.0491452991452992	0.867924528301887	scE2G_multiome	36.9061160504673	31.6889016300238	42.9822850230968	0.0777620261729493	1.32431292398211e-178	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_12_CD14.Mono.2)	0.049	scE2G (Multiome) (PBMC_12_CD14.Mono.2) (0.049)
PBMC_13_CD16.Mono	0.877492309514808	monocyte	164	144	2808	0.0584045584045584	0.0512820512820513	0.878048780487805	scE2G_multiome	34.4581736821683	29.6623799154031	40.0293481809901	0.0764639857118986	9.03639744639974e-180	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_13_CD16.Mono)	0.051	scE2G (Multiome) (PBMC_13_CD16.Mono) (0.051)
PBMC_11_CD14.Mono.1	-548	monocyte	157	142	2808	0.0559116809116809	0.0505698005698006	0.904458598726115	ABC_distanceToTSS	33.4465324065587	28.65801719112	39.0351685032004	0.0788355711012059	1.36523229719343e-167	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_11_CD14.Mono.1)	0.051	In element (ABC (A=scATAC)) & distance to TSS (PBMC_11_CD14.Mono.1) (0.051)
PBMC_11_CD14.Mono.1	0.956498779337611	monocyte	176	148	2808	0.0626780626780627	0.0527065527065527	0.840909090909091	scE2G_ATAC	33.1506591622878	28.6463323315967	38.3632428114375	0.074510135492904	3.94309661345822e-186	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_11_CD14.Mono.1)	0.053	scE2G (scATAC) (PBMC_11_CD14.Mono.1) (0.053)
PBMC_12_CD14.Mono.2	0.97137387203797	monocyte	171	147	2808	0.0608974358974359	0.0523504273504274	0.859649122807018	scE2G_ATAC	31.5322963262086	27.2098135504333	36.5414378808926	0.0752231170692251	3.02917893537447e-179	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_12_CD14.Mono.2)	0.052	scE2G (scATAC) (PBMC_12_CD14.Mono.2) (0.052)
PBMC_13_CD16.Mono	-744.785714285717	monocyte	160	142	2808	0.056980056980057	0.0505698005698006	0.8875	ABC_distanceToTSS	31.3419733591539	26.8978190587528	36.5204067995342	0.0780182671028606	1.02735605017027e-166	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_13_CD16.Mono)	0.051	In element (ABC (A=scATAC)) & distance to TSS (PBMC_13_CD16.Mono) (0.051)
PBMC_13_CD16.Mono	0.937281967644241	monocyte	162	139	2808	0.0576923076923077	0.0495014245014245	0.858024691358025	scE2G_ATAC	31.2851933722938	26.863099084685	36.4352348646111	0.0777521260634779	1.07488677136368e-167	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_13_CD16.Mono)	0.05	scE2G (scATAC) (PBMC_13_CD16.Mono) (0.05)
PBMC_13_CD16.Mono	0.653075102040816	monocyte	169	152	2808	0.0601851851851852	0.0541310541310541	0.899408284023669	scABC	31.2748114200788	26.9618628771388	36.2776798405439	0.0757103938122829	1.78717408526149e-176	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_13_CD16.Mono)	0.054	ABC (A=scATAC, C=power law) (PBMC_13_CD16.Mono) (0.054)
BMMC22_CD16_pos_Mono	0.923655944548221	monocyte	172	144	2808	0.0612535612535613	0.0512820512820513	0.837209302325582	scE2G_multiome	30.7843026517023	26.5893786975407	35.641046770275	0.0747427340957786	9.34948693860636e-180	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD16_pos_Mono)	0.051	scE2G (Multiome) (BMMC22_CD16_pos_Mono) (0.051)
