Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
PBMC_22_CD4.M	0.864150320327874	Treg	56	48	955	0.0586387434554974	0.050261780104712	0.857142857142857	scE2G_multiome	24.7384260042641	19.0937767802292	32.0517898691546	0.132142879437727	2.04877724469351e-51	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_22_CD4.M)	0.05	scE2G (Multiome) (PBMC_22_CD4.M) (0.05)
PBMC_20_CD4.N1	0.693831128453569	Treg	58	48	955	0.0607329842931937	0.050261780104712	0.827586206896552	scE2G_multiome	22.4647943809805	17.3826650157822	29.0327740954298	0.130857477730726	3.62123663201436e-50	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_20_CD4.N1)	0.05	scE2G (Multiome) (PBMC_20_CD4.N1) (0.05)
BMMC22_CD4_pos_T_naive	0.918305905306194	Treg	50	47	955	0.0523560209424084	0.0492146596858639	0.94	scE2G_multiome	21.6984562499659	16.5203103345653	28.4996464410591	0.139109986872298	1.14571423599647e-43	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	0.049	scE2G (Multiome) (BMMC22_CD4_pos_T_naive) (0.049)
BMMC22_CD4_pos_T_activated	0.836678713723421	Treg	55	48	955	0.0575916230366492	0.050261780104712	0.872727272727273	scE2G_multiome	18.9993385280755	14.6644893945179	24.6155767714191	0.132132673066871	2.21089357852935e-45	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	0.05	scE2G (Multiome) (BMMC22_CD4_pos_T_activated) (0.05)
PBMC_20_CD4.N1	0.7335960372386	Treg	61	48	955	0.0638743455497382	0.050261780104712	0.786885245901639	scE2G_ATAC	18.4161183889039	14.3523253795102	23.630555157167	0.127203512964984	3.37471014133091e-48	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_20_CD4.N1)	0.05	scE2G (scATAC) (PBMC_20_CD4.N1) (0.05)
PBMC_22_CD4.M	0.816850564399443	Treg	58	49	955	0.0607329842931937	0.0513089005235602	0.844827586206897	scE2G_ATAC	17.9856428604192	13.9510970725961	23.1869470493444	0.129602214323845	7.06400372718086e-46	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_22_CD4.M)	0.051	scE2G (scATAC) (PBMC_22_CD4.M) (0.051)
PBMC_20_CD4.N1	0.081669387755102	Treg	59	47	955	0.0617801047120419	0.0492146596858639	0.796610169491525	scABC	17.4993945053778	13.6379309561609	22.4541984439735	0.127201995101151	5.81901512603075e-47	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	0.049	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1) (0.049)
PBMC_22_CD4.M	0.154805819672131	Treg	53	47	955	0.0554973821989529	0.0492146596858639	0.886792452830189	scABC	17.1333490921906	13.1194471009841	22.3753065853551	0.136191871249214	1.73942359965608e-40	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	0.049	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M) (0.049)
BMMC22_CD4_pos_T_naive	0.896544781563113	Treg	53	47	955	0.0554973821989529	0.0492146596858639	0.886792452830189	scE2G_ATAC	17.0431630522594	13.086057677729	22.1968612686346	0.134799295988718	3.22859309408822e-41	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	0.049	scE2G (scATAC) (BMMC22_CD4_pos_T_naive) (0.049)
PBMC_22_CD4.M	-2461.00000000001	Treg	51	46	955	0.0534031413612566	0.0481675392670157	0.901960784313725	ABC_distanceToTSS	17.0203414053528	12.9963621048379	22.2902393160415	0.137624825726632	1.71315405471885e-39	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	0.048	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M) (0.048)
