Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
BMMC22_CD4_pos_T_activated	0.439645433179807	Treg	111	96	955	0.116230366492147	0.100523560209424	0.864864864864865	scE2G_multiome	18.9769863792014	15.8770659288367	22.6821513276151	0.0909972477373105	2.64166243684303e-93	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	0.101	scE2G (Multiome) (BMMC22_CD4_pos_T_activated) (0.101)
BMMC22_CD4_pos_T_naive	0.439645433179807	Treg	109	96	955	0.11413612565445	0.100523560209424	0.880733944954129	scE2G_multiome	18.8434046521864	15.7352587812468	22.5654947161857	0.0919705625543878	3.65961436664427e-91	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	0.101	scE2G (Multiome) (BMMC22_CD4_pos_T_naive) (0.101)
PBMC_22_CD4.M	0.326508766331091	Treg	116	97	955	0.121465968586387	0.101570680628272	0.836206896551724	scE2G_multiome	17.8302812305319	14.9725021870811	21.2335202751997	0.0891255527057778	4.35138528068946e-94	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_22_CD4.M)	0.102	scE2G (Multiome) (PBMC_22_CD4.M) (0.102)
PBMC_20_CD4.N1	0.244881574748318	Treg	117	96	955	0.122513089005236	0.100523560209424	0.82051282051282	scE2G_multiome	17.5025058036801	14.6972697003204	20.8431712592971	0.0891252691257289	3.13257838814454e-93	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_20_CD4.N1)	0.101	scE2G (Multiome) (PBMC_20_CD4.N1) (0.101)
PBMC_20_CD4.N1	0.0228442295081967	Treg	114	97	955	0.119371727748691	0.101570680628272	0.850877192982456	scABC	16.0467948174184	13.4505532720497	19.1441659464977	0.0900470062235675	1.55993701088912e-87	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	0.102	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1) (0.102)
BMMC22_CD4_pos_T_activated	0.507679712921049	Treg	112	94	955	0.117277486910995	0.0984293193717278	0.839285714285714	scE2G_ATAC	15.7775620611098	13.2126924257966	18.8403284183135	0.0905174250023022	6.32988747047235e-86	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	0.098	scE2G (scATAC) (BMMC22_CD4_pos_T_activated) (0.098)
PBMC_22_CD4.M	0.0342083114754098	Treg	112	97	955	0.117277486910995	0.101570680628272	0.866071428571429	scABC	15.7554767001619	13.1818696022073	18.8315507238654	0.0909943564055757	5.00079843116322e-85	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	0.102	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M) (0.102)
BMMC22_CD4_pos_T_naive	0.0342083114754098	Treg	112	96	955	0.117277486910995	0.100523560209424	0.857142857142857	scABC	15.5901193045615	13.0557254502105	18.6164928833228	0.0905172583285674	2.14198448733967e-85	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	0.101	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive) (0.101)
BMMC22_CD4_pos_T_activated	0.0316774098360656	Treg	118	96	955	0.123560209424084	0.100523560209424	0.813559322033898	scABC	15.545553962279	13.0770474793337	18.4800313966927	0.0882241141230697	1.91513297046823e-89	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	0.101	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated) (0.101)
PBMC_22_CD4.M	0.448435734670703	Treg	109	95	955	0.11413612565445	0.0994764397905759	0.871559633027523	scE2G_ATAC	15.4706074587325	12.918869396307	18.5263654117139	0.0919674777815449	1.49020067517943e-82	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_22_CD4.M)	0.099	scE2G (scATAC) (PBMC_22_CD4.M) (0.099)
