Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
BMMC22_MK_E_prog	-28178.4285714286	iPSC	75	66	656	0.114329268292683	0.100609756097561	0.88	ABC_distanceToTSS	8.08711596750075	6.51609670343188	10.0369051670704	0.110204393629467	1.51765587837555e-37	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_MK_E_prog)	0.101	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_MK_E_prog) (0.101)
BMMC22_HSC	-30622.9285714286	iPSC	75	66	656	0.114329268292683	0.100609756097561	0.88	ABC_distanceToTSS	7.47775543824531	6.02511826806727	9.28061888686281	0.11020384293737	2.60413701725409e-35	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_HSC)	0.101	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_HSC) (0.101)
BMMC22_MK_E_prog	0.00781890163934426	iPSC	75	66	656	0.114329268292683	0.100609756097561	0.88	scABC	7.04674208730434	5.67783838945029	8.74568288827147	0.110203453421419	1.22796934449517e-33	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_MK_E_prog)	0.101	ABC (A=scATAC, C=power law) (BMMC22_MK_E_prog) (0.101)
BMMC22_HSC	0.00696480327868852	iPSC	76	66	656	0.115853658536585	0.100609756097561	0.868421052631579	scABC	6.50117853775471	5.24692587698333	8.05525432809479	0.109359721808758	7.189895596824e-32	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_HSC)	0.101	ABC (A=scATAC, C=power law) (BMMC22_HSC) (0.101)
BMMC22_G_M_prog	0.002876	iPSC	85	65	656	0.129573170731707	0.0990853658536585	0.764705882352941	scABC	5.16116431341516	4.21641007819177	6.31760587231446	0.103153998817011	1.02525345955968e-28	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_G_M_prog)	0.099	ABC (A=scATAC, C=power law) (BMMC22_G_M_prog) (0.099)
BMMC22_G_M_prog	-84093.5714285714	iPSC	82	65	656	0.125	0.0990853658536585	0.792682926829268	ABC_distanceToTSS	5.04943650395266	4.10721630843917	6.207807695704	0.105374972954985	7.21565613964579e-27	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_G_M_prog)	0.099	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_G_M_prog) (0.099)
BMMC22_HSC	0.059755071834362	iPSC	86	66	656	0.13109756097561	0.100609756097561	0.767441860465116	scE2G_ATAC	4.22737008359481	3.45839380142144	5.16732878029314	0.102438519073349	3.39387931600435e-23	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_HSC)	0.101	scE2G (scATAC) (BMMC22_HSC) (0.101)
BMMC22_MK_E_prog	0.0350591796787872	iPSC	84	66	656	0.128048780487805	0.100609756097561	0.785714285714286	scE2G_ATAC	4.17109811450423	3.40758141301159	5.10569150729241	0.103153202276688	1.76369787611126e-22	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_MK_E_prog)	0.101	scE2G (scATAC) (BMMC22_MK_E_prog) (0.101)
BMMC22_Lymph_prog	0.00126431147540984	iPSC	83	66	656	0.126524390243902	0.100609756097561	0.795180722891566	scABC	4.15426354189145	3.38408112201404	5.09973164154454	0.104620673796224	1.02343670429005e-21	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Lymph_prog)	0.101	ABC (A=scATAC, C=power law) (BMMC22_Lymph_prog) (0.101)
BMMC22_MK_E_prog	0.00466121703770482	iPSC	89	64	656	0.135670731707317	0.0975609756097561	0.719101123595506	scE2G_multiome	4.14366950828961	3.40371742569856	5.04448367666867	0.100365902960179	1.32508975013036e-23	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_MK_E_prog)	0.098	scE2G (Multiome) (BMMC22_MK_E_prog) (0.098)
