Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
BMMC22_HSC	-744.785714285717	iPSC	39	33	656	0.0594512195121951	0.0503048780487805	0.846153846153846	ABC_distanceToTSS	21.4448407710126	15.6833745519475	29.3228472080952	0.159637059597224	2.81051772752934e-32	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_HSC)	0.05	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_HSC) (0.05)
BMMC22_MK_E_prog	-744.785714285717	iPSC	37	32	656	0.0564024390243903	0.0487804878048781	0.864864864864865	ABC_distanceToTSS	21.2314259211451	15.3828391144419	29.303657360745	0.164406028135163	3.09111656201894e-30	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_MK_E_prog)	0.049	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_MK_E_prog) (0.049)
BMMC22_G_M_prog	-969.5	iPSC	40	33	656	0.0609756097560976	0.0503048780487805	0.825	ABC_distanceToTSS	20.6135685347905	15.1419578389357	28.0623689656485	0.157390632094292	1.38959886145469e-32	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_G_M_prog)	0.05	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_G_M_prog) (0.05)
BMMC22_G_M_prog	0.793927426984392	iPSC	40	32	656	0.0609756097560976	0.0487804878048781	0.8	scE2G_multiome	17.9446383241737	13.1815810590154	24.428787650262	0.157385998574682	2.37826600782131e-30	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_G_M_prog)	0.049	scE2G (Multiome) (BMMC22_G_M_prog) (0.049)
BMMC22_MK_E_prog	0.18370612244898	iPSC	40	33	656	0.0609756097560976	0.0503048780487805	0.825	scABC	17.8728107722369	13.1288219506513	24.3309998491023	0.157385873875142	2.75905949335151e-30	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_MK_E_prog)	0.05	ABC (A=scATAC, C=power law) (BMMC22_MK_E_prog) (0.05)
BMMC22_Lymph_prog	-1424.64285714286	iPSC	37	33	656	0.0564024390243903	0.0503048780487805	0.891891891891892	ABC_distanceToTSS	17.6549374681389	12.791729205943	24.3670587444175	0.164399286796159	1.73354830725183e-27	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Lymph_prog)	0.05	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Lymph_prog) (0.05)
BMMC22_HSC	0.18370612244898	iPSC	41	33	656	0.0625	0.0503048780487805	0.804878048780488	scABC	17.3621243047082	12.8078085510161	23.5359046140821	0.155225322483116	1.11405870516699e-30	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_HSC)	0.05	ABC (A=scATAC, C=power law) (BMMC22_HSC) (0.05)
BMMC22_HSC	0.876176188522549	iPSC	41	32	656	0.0625	0.0487804878048781	0.780487804878049	scE2G_ATAC	16.6131680095271	12.2553438687448	22.5205717822947	0.155224055562939	5.97834193148979e-30	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_HSC)	0.049	scE2G (scATAC) (BMMC22_HSC) (0.049)
BMMC22_G_M_prog	0.163298775510204	iPSC	40	33	656	0.0609756097560976	0.0503048780487805	0.825	scABC	16.6100970519537	12.2013233691695	22.6119180459112	0.157383681682644	4.13662219966184e-29	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_G_M_prog)	0.05	ABC (A=scATAC, C=power law) (BMMC22_G_M_prog) (0.05)
BMMC22_HSC	0.734644724244955	iPSC	41	33	656	0.0625	0.0503048780487805	0.804878048780488	scE2G_multiome	16.4472350791812	12.1329437202918	22.2956232210516	0.155223774873961	8.65022897358384e-30	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_HSC)	0.05	scE2G (Multiome) (BMMC22_HSC) (0.05)
