group1	group2	p	p_adjust	significant
scE2G (Multiome) (K562)	scE2G (Multiome) (BMMC22_Erythroblast)	0.679193929311735	1	FALSE
scE2G (Multiome) (K562)	scE2G (Multiome) (BMMC22_Normoblast)	0.562572508460882	1	FALSE
scE2G (Multiome) (K562)	scE2G (Multiome) (BMMC22_Proerythroblast)	0.862342639105805	1	FALSE
scE2G (Multiome) (K562)	scE2G (scATAC) (K562)	0.259764452806102	1	FALSE
scE2G (Multiome) (K562)	scE2G (scATAC) (BMMC22_Erythroblast)	0.249258215273478	1	FALSE
scE2G (Multiome) (K562)	scE2G (scATAC) (BMMC22_Normoblast)	0.691729395436919	1	FALSE
scE2G (Multiome) (K562)	scE2G (scATAC) (BMMC22_Proerythroblast)	0.782550243379791	1	FALSE
scE2G (Multiome) (K562)	Kendall correlation (access. at E x expr. at G) (K562)	2.05394837736096e-44	3.90250191698583e-42	TRUE
scE2G (Multiome) (K562)	Kendall correlation (access. at E x expr. at G) (BMMC22_Erythroblast)	1.19331551265552e-30	2.26729947404549e-28	TRUE
scE2G (Multiome) (K562)	Kendall correlation (access. at E x expr. at G) (BMMC22_Normoblast)	4.53815401614569e-30	8.62249263067682e-28	TRUE
scE2G (Multiome) (K562)	Kendall correlation (access. at E x expr. at G) (BMMC22_Proerythroblast)	5.17553805590218e-33	9.83352230621415e-31	TRUE
scE2G (Multiome) (K562)	In element (ABC (A=scATAC)) & distance to TSS (K562)	0.590703991540395	1	FALSE
scE2G (Multiome) (K562)	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Erythroblast)	0.856729302564467	1	FALSE
scE2G (Multiome) (K562)	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Normoblast)	0.321296242717434	1	FALSE
scE2G (Multiome) (K562)	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Proerythroblast)	0.576314218563694	1	FALSE
scE2G (Multiome) (K562)	SnapATAC (p-value) (K562)	6.98372056695972e-37	1.32690690772235e-34	TRUE
scE2G (Multiome) (K562)	Cicero (co-accessibility) (K562)	9.41976989143069e-51	1.78975627937183e-48	TRUE
scE2G (Multiome) (K562)	FigR (p-value) (K562)	4.09021732784699e-41	7.77141292290929e-39	TRUE
scE2G (Multiome) (K562)	SCENIC+ (importance) (K562)	8.01656084152558e-40	1.52314655988986e-37	TRUE
scE2G (Multiome) (BMMC22_Erythroblast)	scE2G (Multiome) (BMMC22_Normoblast)	0.869025382685904	1	FALSE
scE2G (Multiome) (BMMC22_Erythroblast)	scE2G (Multiome) (BMMC22_Proerythroblast)	0.817319725062577	1	FALSE
scE2G (Multiome) (BMMC22_Erythroblast)	scE2G (scATAC) (K562)	0.12728309511452	1	FALSE
scE2G (Multiome) (BMMC22_Erythroblast)	scE2G (scATAC) (BMMC22_Erythroblast)	0.122176032616594	1	FALSE
scE2G (Multiome) (BMMC22_Erythroblast)	scE2G (scATAC) (BMMC22_Normoblast)	0.987409723137058	1	FALSE
scE2G (Multiome) (BMMC22_Erythroblast)	scE2G (scATAC) (BMMC22_Proerythroblast)	0.49905318318715	1	FALSE
scE2G (Multiome) (BMMC22_Erythroblast)	Kendall correlation (access. at E x expr. at G) (K562)	3.25137723432277e-46	6.17761674521327e-44	TRUE
scE2G (Multiome) (BMMC22_Erythroblast)	Kendall correlation (access. at E x expr. at G) (BMMC22_Erythroblast)	2.33072981275873e-32	4.42838664424158e-30	TRUE
scE2G (Multiome) (BMMC22_Erythroblast)	Kendall correlation (access. at E x expr. at G) (BMMC22_Normoblast)	9.26186265983478e-32	1.75975390536861e-29	TRUE
scE2G (Multiome) (BMMC22_Erythroblast)	Kendall correlation (access. at E x expr. at G) (BMMC22_Proerythroblast)	9.46075674051871e-35	1.79754378069855e-32	TRUE
