Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
PBMC_24_CD8.CM	0.530576745288023	T_CD8_pos	86	79	771	0.111543450064851	0.102464332036316	0.918604651162791	scE2G_multiome	30.4012726188109	24.8517611969037	37.1900152073895	0.102836505385101	1.68088047121838e-89	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_24_CD8.CM)	0.102	scE2G (Multiome) (PBMC_24_CD8.CM) (0.102)
BMMC22_CD8_pos_T_naive	0.591797138975103	T_CD8_pos	87	77	771	0.11284046692607	0.0998702983138781	0.885057471264368	scE2G_multiome	27.0563486081538	22.1472176826358	33.0536327630849	0.102149734516861	2.13023216038519e-86	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD8_pos_T_naive)	0.1	scE2G (Multiome) (BMMC22_CD8_pos_T_naive) (0.1)
BMMC22_CD8_pos_T	0.517531606186902	T_CD8_pos	88	77	771	0.114137483787289	0.0998702983138781	0.875	scE2G_multiome	26.6828024579891	21.870259580955	32.554343691104	0.101477145940223	5.89905033801723e-87	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD8_pos_T)	0.1	scE2G (Multiome) (BMMC22_CD8_pos_T) (0.1)
PBMC_24_CD8.CM	0.578287001328452	T_CD8_pos	88	77	771	0.114137483787289	0.0998702983138781	0.875	scE2G_ATAC	24.258723183268	19.8834746225074	29.5967209783485	0.10147497984973	1.76842151704551e-83	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_24_CD8.CM)	0.1	scE2G (scATAC) (PBMC_24_CD8.CM) (0.1)
BMMC22_CD8_pos_T_naive	0.672490258116908	T_CD8_pos	87	77	771	0.11284046692607	0.0998702983138781	0.885057471264368	scE2G_ATAC	23.3106551622747	19.0812732453672	28.4774835047453	0.102146348091293	5.0155886975173e-81	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_CD8_pos_T_naive)	0.1	scE2G (scATAC) (BMMC22_CD8_pos_T_naive) (0.1)
PBMC_24_CD8.CM	0.0463269672131148	T_CD8_pos	90	76	771	0.116731517509728	0.0985732814526589	0.844444444444445	scABC	22.4570340204678	18.4541620499499	27.3281645425791	0.10016202116498	1.18021119790679e-82	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (PBMC_24_CD8.CM)	0.099	ABC (A=scATAC, C=power law) (PBMC_24_CD8.CM) (0.099)
BMMC22_CD8_pos_T_naive	0.0426	T_CD8_pos	96	79	771	0.124513618677043	0.102464332036316	0.822916666666667	scABC	20.8031779692719	17.2192542580417	25.133040440418	0.096469920970124	1.4383006489457e-85	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_CD8_pos_T_naive)	0.102	ABC (A=scATAC, C=power law) (BMMC22_CD8_pos_T_naive) (0.102)
BMMC22_CD8_pos_T	0.52991010683296	T_CD8_pos	89	77	771	0.115434500648508	0.0998702983138781	0.865168539325843	scE2G_ATAC	20.5447100686164	16.8612542761139	25.0328418569339	0.100810600791595	2.11818880419347e-78	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_CD8_pos_T)	0.1	scE2G (scATAC) (BMMC22_CD8_pos_T) (0.1)
BMMC22_CD8_pos_T	0.040854693877551	T_CD8_pos	91	76	771	0.118028534370947	0.0985732814526589	0.835164835164835	scABC	18.2046261940376	14.9786057286689	22.1254515185167	0.0995185888988096	8.51773159724742e-76	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_CD8_pos_T)	0.099	ABC (A=scATAC, C=power law) (BMMC22_CD8_pos_T) (0.099)
BMMC22_CD8_pos_T_naive	-16303.7142857143	T_CD8_pos	93	79	771	0.120622568093385	0.102464332036316	0.849462365591398	ABC_distanceToTSS	12.5614554738923	10.3483121837197	15.2479129756849	0.0988842678527454	6.98070583196235e-63	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T_naive)	0.102	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD8_pos_T_naive) (0.102)
PBMC_24_CD8.CM	-20202.7959183673	T_CD8_pos	95	78	771	0.123216601815824	0.101167315175097	0.821052631578947	ABC_distanceToTSS	11.2245834828848	9.26930510040098	13.5923106424451	0.0976537904167496	3.59326924030768e-60	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_24_CD8.CM)	0.101	In element (ABC (A=scATAC)) & distance to TSS (PBMC_24_CD8.CM) (0.101)
