Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
BMMC22_CD8_pos_T	0.990519089655872	T	10	9	298	0.0335570469798658	0.0302013422818792	0.9	scE2G_multiome	51.7214644971827	28.1254002618828	95.1136646883137	0.310821924396877	5.20437626428689e-11	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD8_pos_T)	0.03	scE2G (Multiome) (BMMC22_CD8_pos_T) (0.03)
PBMC_24_CD8.CM	0.992497306922789	T	9	9	298	0.0302013422818792	0.0302013422818792	1	scE2G_ATAC	43.1637935743047	22.6855786209042	82.1276418318188	0.328206343408976	6.49974216418421e-09	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_24_CD8.CM)	0.03	scE2G (scATAC) (PBMC_24_CD8.CM) (0.03)
BMMC22_CD4_pos_T_activated	0.990519089655872	T	11	9	298	0.0369127516778524	0.0302013422818792	0.818181818181818	scE2G_multiome	43.1565907436867	24.169537007017	77.0594539761906	0.295792224698524	2.10145125905447e-11	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	0.03	scE2G (Multiome) (BMMC22_CD4_pos_T_activated) (0.03)
PBMC_20_CD4.N1	0.973004676935112	T	11	9	298	0.0369127516778524	0.0302013422818792	0.818181818181818	scE2G_multiome	34.4520381331137	19.295496377584	61.5139879430321	0.295768923295181	2.95880779544627e-10	scE2G (Multiome)	#792374	scE2G (Multiome) (PBMC_20_CD4.N1)	0.03	scE2G (Multiome) (PBMC_20_CD4.N1) (0.03)
PBMC_22_CD4.M	0.990847877743486	T	11	9	298	0.0369127516778524	0.0302013422818792	0.818181818181818	scE2G_ATAC	33.4464544254053	18.7323995942498	59.7182068427638	0.295766231426613	4.22806821530367e-10	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_22_CD4.M)	0.03	scE2G (scATAC) (PBMC_22_CD4.M) (0.03)
PBMC_20_CD4.N1	0.978019153725369	T	12	9	298	0.0402684563758389	0.0302013422818792	0.75	scE2G_ATAC	29.0362495950269	16.6859565413697	50.5277469981645	0.282646824038382	1.85064494347458e-10	scE2G (scATAC)	#006479	scE2G (scATAC) (PBMC_20_CD4.N1)	0.03	scE2G (scATAC) (PBMC_20_CD4.N1) (0.03)
PBMC_24_CD8.CM	-351	T	11	9	298	0.0369127516778524	0.0302013422818792	0.818181818181818	ABC_distanceToTSS	28.6277453810523	16.0339842690171	51.1131726121248	0.295753332121151	2.60183448542274e-09	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_24_CD8.CM)	0.03	In element (ABC (A=scATAC)) & distance to TSS (PBMC_24_CD8.CM) (0.03)
PBMC_22_CD4.M	-438.5	T	12	9	298	0.0402684563758389	0.0302013422818792	0.75	ABC_distanceToTSS	24.0370274310606	13.8134381744309	41.8272902390839	0.282634556723891	1.99808515864604e-09	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	0.03	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M) (0.03)
BMMC22_CD4_pos_T_activated	-548	T	13	9	298	0.0436241610738255	0.0302013422818792	0.692307692307692	ABC_distanceToTSS	21.9534598038315	12.9059102026598	37.3436967862306	0.271045484325945	6.83035947490095e-10	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	0.03	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated) (0.03)
BMMC22_Lymph_prog	-351	T	10	9	298	0.0335570469798658	0.0302013422818792	0.9	ABC_distanceToTSS	20.28813763597	11.0344036572897	37.3022903203418	0.310729365396269	1.1877465116356e-06	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Lymph_prog)	0.03	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Lymph_prog) (0.03)
