Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
BMMC22_Proerythroblast	0.0342083114754098	blood	338	286	2846	0.118763176387913	0.10049191848208	0.846153846153846	scABC	14.2982136952966	12.9035411800057	15.8436286616537	0.0523646506187343	2.40815201902183e-247	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Proerythroblast)	0.1	ABC (A=scATAC, C=power law) (BMMC22_Proerythroblast) (0.1)
BMMC22_Proerythroblast	-10452.7142857143	blood	335	282	2846	0.117709065354884	0.0990864371047084	0.841791044776119	ABC_distanceToTSS	14.0489701070048	12.6854407510916	15.5590621516662	0.0520898106339751	2.08465498580854e-247	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Proerythroblast)	0.099	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Proerythroblast) (0.099)
BMMC22_Erythroblast	0.0228442295081967	blood	334	284	2846	0.117357695010541	0.0997891777933942	0.850299401197605	scABC	12.512482234617	11.2858698702462	13.8724097895513	0.0526413935947121	1.13422585412593e-227	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Erythroblast)	0.1	ABC (A=scATAC, C=power law) (BMMC22_Erythroblast) (0.1)
BMMC22_Normoblast	0.0130395081967213	blood	339	287	2846	0.119114546732256	0.100843288826423	0.846607669616519	scABC	12.3218864490563	11.1200259339342	13.6536449254233	0.0523629245486194	6.58678735216353e-228	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (BMMC22_Normoblast)	0.101	ABC (A=scATAC, C=power law) (BMMC22_Normoblast) (0.101)
BMMC22_Proerythroblast	0.224474776852625	blood	347	283	2846	0.121925509486999	0.0994378074490513	0.815561959654179	scE2G_multiome	12.280038181796	11.1075800343545	13.5762548890004	0.0511985278999156	4.69503389920225e-237	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_Proerythroblast)	0.099	scE2G (Multiome) (BMMC22_Proerythroblast) (0.099)
K562	0.0342083114754098	blood	344	288	2846	0.12087139845397	0.101194659170766	0.837209302325582	scABC	12.1735694332569	11.0036999175702	13.4678148128789	0.0515497173046668	6.13361823956471e-233	ABC (A=scATAC, C=power law)	#0096a0	ABC (A=scATAC, C=power law) (K562)	0.101	ABC (A=scATAC, C=power law) (K562) (0.101)
BMMC22_Proerythroblast	0.346592769467883	blood	365	287	2846	0.128250175685172	0.100843288826423	0.786301369863014	scE2G_ATAC	11.6569120067979	10.5684496868888	12.8574768826128	0.0500142819404985	4.39370236820584e-240	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_Proerythroblast)	0.101	scE2G (scATAC) (BMMC22_Proerythroblast) (0.101)
BMMC22_Erythroblast	-14420.2857142857	blood	352	284	2846	0.123682361208714	0.0997891777933942	0.806818181818182	ABC_distanceToTSS	11.6380169966631	10.5357590823786	12.8555938452648	0.0507672433887923	2.16321958176622e-233	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Erythroblast)	0.1	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Erythroblast) (0.1)
K562	-10452.7142857143	blood	346	284	2846	0.121574139142656	0.0997891777933942	0.820809248554913	ABC_distanceToTSS	11.6222688526835	10.5126237610818	12.8490409581781	0.0511979757153554	1.26918753308029e-229	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (K562)	0.1	In element (ABC (A=scATAC)) & distance to TSS (K562) (0.1)
BMMC22_Erythroblast	0.305855583386755	blood	371	286	2846	0.13035839775123	0.10049191848208	0.77088948787062	scE2G_ATAC	9.94205991676176	9.02092917597068	10.9572476914879	0.0496064690095003	3.47331451307581e-221	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_Erythroblast)	0.1	scE2G (scATAC) (BMMC22_Erythroblast) (0.1)
